Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-06-23T00:00:00+02:00,499678,10175
Bayern,09,2021-06-23T00:00:00+02:00,646844,15187
Berlin,11,2021-06-23T00:00:00+02:00,179979,3547
Brandenburg,12,2021-06-23T00:00:00+02:00,108643,3789
Bremen,04,2021-06-23T00:00:00+02:00,27406,483
Hamburg,02,2021-06-23T00:00:00+02:00,77154,1588
Hessen,06,2021-06-23T00:00:00+02:00,290345,7494
Mecklenburg-Vorpommern,13,2021-06-23T00:00:00+02:00,44116,1149
Niedersachsen,03,2021-06-23T00:00:00+02:00,260752,5740
Nordrhein-Westfalen,05,2021-06-23T00:00:00+02:00,815130,17083
Rheinland-Pfalz,07,2021-06-23T00:00:00+02:00,154968,3874
Saarland,10,2021-06-23T00:00:00+02:00,41405,1019
Sachsen,14,2021-06-23T00:00:00+02:00,285706,10040
Sachsen-Anhalt,15,2021-06-23T00:00:00+02:00,99185,3417
Schleswig-Holstein,01,2021-06-23T00:00:00+02:00,63795,1619
Thüringen,16,2021-06-23T00:00:00+02:00,128692,4319
