Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-11-11T00:00:00+01:00,4850542,17897
Bayern,09,2022-11-11T00:00:00+01:00,6496845,26767
Berlin,11,2022-11-11T00:00:00+01:00,1343940,5017
Brandenburg,12,2022-11-11T00:00:00+01:00,1040688,6094
Bremen,04,2022-11-11T00:00:00+01:00,280819,876
Hamburg,02,2022-11-11T00:00:00+01:00,766737,3192
Hessen,06,2022-11-11T00:00:00+01:00,2759897,11512
Mecklenburg-Vorpommern,13,2022-11-11T00:00:00+01:00,662106,2552
Niedersachsen,03,2022-11-11T00:00:00+01:00,3519120,11460
Nordrhein-Westfalen,05,2022-11-11T00:00:00+01:00,7405099,28499
Rheinland-Pfalz,07,2022-11-11T00:00:00+01:00,1665191,6453
Saarland,10,2022-11-11T00:00:00+01:00,464095,1947
Sachsen,14,2022-11-11T00:00:00+01:00,1880501,16285
Sachsen-Anhalt,15,2022-11-11T00:00:00+01:00,912655,5921
Schleswig-Holstein,01,2022-11-11T00:00:00+01:00,1101538,3067
Thüringen,16,2022-11-11T00:00:00+01:00,855252,7864
