Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-03-16T00:00:00+01:00,2553041,14696
Bayern,09,2022-03-16T00:00:00+01:00,3330510,21967
Berlin,11,2022-03-16T00:00:00+01:00,816698,4307
Brandenburg,12,2022-03-16T00:00:00+01:00,604804,5317
Bremen,04,2022-03-16T00:00:00+01:00,129005,695
Hamburg,02,2022-03-16T00:00:00+01:00,384657,2342
Hessen,06,2022-03-16T00:00:00+01:00,1219897,9432
Mecklenburg-Vorpommern,13,2022-03-16T00:00:00+01:00,314671,1870
Niedersachsen,03,2022-03-16T00:00:00+01:00,1314063,7744
Nordrhein-Westfalen,05,2022-03-16T00:00:00+01:00,3621983,22944
Rheinland-Pfalz,07,2022-03-16T00:00:00+01:00,711384,5120
Saarland,10,2022-03-16T00:00:00+01:00,197804,1452
Sachsen,14,2022-03-16T00:00:00+01:00,1095403,14476
Sachsen-Anhalt,15,2022-03-16T00:00:00+01:00,502509,4873
Schleswig-Holstein,01,2022-03-16T00:00:00+01:00,401782,2202
Thüringen,16,2022-03-16T00:00:00+01:00,496999,6705
