Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-04-17T00:00:00+02:00,403509,9047
Bayern,09,2021-04-17T00:00:00+02:00,550632,13715
Berlin,11,2021-04-17T00:00:00+02:00,158305,3146
Brandenburg,12,2021-04-17T00:00:00+02:00,96158,3443
Bremen,04,2021-04-17T00:00:00+02:00,23276,435
Hamburg,02,2021-04-17T00:00:00+02:00,67542,1429
Hessen,06,2021-04-17T00:00:00+02:00,242061,6596
Mecklenburg-Vorpommern,13,2021-04-17T00:00:00+02:00,35843,926
Niedersachsen,03,2021-04-17T00:00:00+02:00,219426,5119
Nordrhein-Westfalen,05,2021-04-17T00:00:00+02:00,674695,14854
Rheinland-Pfalz,07,2021-04-17T00:00:00+02:00,128834,3447
Saarland,10,2021-04-17T00:00:00+02:00,34434,942
Sachsen,14,2021-04-17T00:00:00+02:00,244070,8724
Sachsen-Anhalt,15,2021-04-17T00:00:00+02:00,82455,2909
Schleswig-Holstein,01,2021-04-17T00:00:00+02:00,54780,1474
Thüringen,16,2021-04-17T00:00:00+02:00,107057,3641
