Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2022-01-25T00:00:00+01:00,21716,207
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2022-01-25T00:00:00+01:00,5896,83
Biberach,Baden-Württemberg,08426000,2022-01-25T00:00:00+01:00,24572,246
Bodenseekreis,Baden-Württemberg,08435000,2022-01-25T00:00:00+01:00,23796,248
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2022-01-25T00:00:00+01:00,23635,252
Böblingen,Baden-Württemberg,08115000,2022-01-25T00:00:00+01:00,42363,398
Calw,Baden-Württemberg,08235000,2022-01-25T00:00:00+01:00,19719,236
Emmendingen,Baden-Württemberg,08316000,2022-01-25T00:00:00+01:00,15511,197
Enzkreis,Baden-Württemberg,08236000,2022-01-25T00:00:00+01:00,23526,317
Esslingen,Baden-Württemberg,08116000,2022-01-25T00:00:00+01:00,61466,695
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2022-01-25T00:00:00+01:00,22911,212
Freudenstadt,Baden-Württemberg,08237000,2022-01-25T00:00:00+01:00,12998,196
Göppingen,Baden-Württemberg,08117000,2022-01-25T00:00:00+01:00,30548,344
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2022-01-25T00:00:00+01:00,12149,83
Heidenheim,Baden-Württemberg,08135000,2022-01-25T00:00:00+01:00,16242,232
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2022-01-25T00:00:00+01:00,19531,211
Heilbronn (Landkreis),Baden-Württemberg,08125000,2022-01-25T00:00:00+01:00,40960,292
Hohenlohekreis,Baden-Württemberg,08126000,2022-01-25T00:00:00+01:00,12836,155
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2022-01-25T00:00:00+01:00,28794,291
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2022-01-25T00:00:00+01:00,45687,577
Konstanz,Baden-Württemberg,08335000,2022-01-25T00:00:00+01:00,28674,370
Ludwigsburg,Baden-Württemberg,08118000,2022-01-25T00:00:00+01:00,59696,646
Lörrach,Baden-Württemberg,08336000,2022-01-25T00:00:00+01:00,25528,355
Main-Tauber-Kreis,Baden-Württemberg,08128000,2022-01-25T00:00:00+01:00,12548,137
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2022-01-25T00:00:00+01:00,37087,415
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2022-01-25T00:00:00+01:00,15529,180
Ortenaukreis,Baden-Württemberg,08317000,2022-01-25T00:00:00+01:00,51970,704
Ostalbkreis,Baden-Württemberg,08136000,2022-01-25T00:00:00+01:00,35538,502
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2022-01-25T00:00:00+01:00,19351,295
Rastatt,Baden-Württemberg,08216000,2022-01-25T00:00:00+01:00,25939,305
Ravensburg,Baden-Württemberg,08436000,2022-01-25T00:00:00+01:00,31770,195
Rems-Murr-Kreis,Baden-Württemberg,08119000,2022-01-25T00:00:00+01:00,49758,493
Reutlingen,Baden-Württemberg,08415000,2022-01-25T00:00:00+01:00,34560,367
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2022-01-25T00:00:00+01:00,49454,550
Rottweil,Baden-Württemberg,08325000,2022-01-25T00:00:00+01:00,19884,238
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2022-01-25T00:00:00+01:00,27881,306
Schwäbisch Hall,Baden-Württemberg,08127000,2022-01-25T00:00:00+01:00,22509,297
Sigmaringen,Baden-Württemberg,08437000,2022-01-25T00:00:00+01:00,15256,136
Stuttgart,Baden-Württemberg,08111000,2022-01-25T00:00:00+01:00,69676,600
Tuttlingen,Baden-Württemberg,08327000,2022-01-25T00:00:00+01:00,18852,217
Tübingen,Baden-Württemberg,08416000,2022-01-25T00:00:00+01:00,22441,219
Ulm (Stadtkreis),Baden-Württemberg,08421000,2022-01-25T00:00:00+01:00,14544,105
Waldshut,Baden-Württemberg,08337000,2022-01-25T00:00:00+01:00,18351,261
Zollernalbkreis,Baden-Württemberg,08417000,2022-01-25T00:00:00+01:00,22593,209
Aichach-Friedberg,Bayern,09771000,2022-01-25T00:00:00+01:00,14333,130
Altötting,Bayern,09171000,2022-01-25T00:00:00+01:00,15732,284
Amberg,Bayern,09361000,2022-01-25T00:00:00+01:00,4457,45
Amberg-Sulzbach,Bayern,09371000,2022-01-25T00:00:00+01:00,10800,191
Ansbach (Stadt),Bayern,09561000,2022-01-25T00:00:00+01:00,4447,55
Ansbach (Landkreis),Bayern,09571000,2022-01-25T00:00:00+01:00,19962,238
Aschaffenburg (Stadt),Bayern,09661000,2022-01-25T00:00:00+01:00,7306,138
Aschaffenburg (Landkreis),Bayern,09671000,2022-01-25T00:00:00+01:00,15829,243
Augsburg (Stadt),Bayern,09761000,2022-01-25T00:00:00+01:00,39814,556
Augsburg (Landkreis),Bayern,09772000,2022-01-25T00:00:00+01:00,28857,351
Bad Kissingen,Bayern,09672000,2022-01-25T00:00:00+01:00,9843,151
Bad Tölz-Wolfratshausen,Bayern,09173000,2022-01-25T00:00:00+01:00,17604,158
Bamberg (Stadt),Bayern,09461000,2022-01-25T00:00:00+01:00,7345,127
Bamberg (Landkreis),Bayern,09471000,2022-01-25T00:00:00+01:00,16189,193
