Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-11-20T00:00:00+01:00,127103,2405
Bayern,09,2020-11-20T00:00:00+01:00,173239,3348
Berlin,11,2020-11-20T00:00:00+01:00,53315,422
Brandenburg,12,2020-11-20T00:00:00+01:00,14347,270
Bremen,04,2020-11-20T00:00:00+01:00,8867,104
Hamburg,02,2020-11-20T00:00:00+01:00,21735,331
Hessen,06,2020-11-20T00:00:00+01:00,72525,980
Mecklenburg-Vorpommern,13,2020-11-20T00:00:00+01:00,4932,49
Niedersachsen,03,2020-11-20T00:00:00+01:00,59968,970
Nordrhein-Westfalen,05,2020-11-20T00:00:00+01:00,222535,2887
Rheinland-Pfalz,07,2020-11-20T00:00:00+01:00,36091,402
Saarland,10,2020-11-20T00:00:00+01:00,11006,234
Sachsen,14,2020-11-20T00:00:00+01:00,39801,602
Sachsen-Anhalt,15,2020-11-20T00:00:00+01:00,9266,113
Schleswig-Holstein,01,2020-11-20T00:00:00+01:00,12388,231
Thüringen,16,2020-11-20T00:00:00+01:00,12446,282
