Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2021-07-14T00:00:00+02:00,8860,179
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2021-07-14T00:00:00+02:00,2110,65
Biberach,Baden-Württemberg,08426000,2021-07-14T00:00:00+02:00,8828,177
Bodenseekreis,Baden-Württemberg,08435000,2021-07-14T00:00:00+02:00,7803,158
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2021-07-14T00:00:00+02:00,8566,184
Böblingen,Baden-Württemberg,08115000,2021-07-14T00:00:00+02:00,17000,275
Calw,Baden-Württemberg,08235000,2021-07-14T00:00:00+02:00,8289,182
Emmendingen,Baden-Württemberg,08316000,2021-07-14T00:00:00+02:00,6195,158
Enzkreis,Baden-Württemberg,08236000,2021-07-14T00:00:00+02:00,9708,262
Esslingen,Baden-Württemberg,08116000,2021-07-14T00:00:00+02:00,26351,554
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2021-07-14T00:00:00+02:00,7537,159
Freudenstadt,Baden-Württemberg,08237000,2021-07-14T00:00:00+02:00,5370,158
Göppingen,Baden-Württemberg,08117000,2021-07-14T00:00:00+02:00,12906,242
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2021-07-14T00:00:00+02:00,5165,64
Heidenheim,Baden-Württemberg,08135000,2021-07-14T00:00:00+02:00,6176,161
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2021-07-14T00:00:00+02:00,8819,136
Heilbronn (Landkreis),Baden-Württemberg,08125000,2021-07-14T00:00:00+02:00,16041,202
Hohenlohekreis,Baden-Württemberg,08126000,2021-07-14T00:00:00+02:00,5671,118
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2021-07-14T00:00:00+02:00,10842,220
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2021-07-14T00:00:00+02:00,18599,469
Konstanz,Baden-Württemberg,08335000,2021-07-14T00:00:00+02:00,11529,296
Ludwigsburg,Baden-Württemberg,08118000,2021-07-14T00:00:00+02:00,26948,517
Lörrach,Baden-Württemberg,08336000,2021-07-14T00:00:00+02:00,9936,300
Main-Tauber-Kreis,Baden-Württemberg,08128000,2021-07-14T00:00:00+02:00,5132,90
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2021-07-14T00:00:00+02:00,16379,304
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2021-07-14T00:00:00+02:00,6354,142
Ortenaukreis,Baden-Württemberg,08317000,2021-07-14T00:00:00+02:00,19192,568
Ostalbkreis,Baden-Württemberg,08136000,2021-07-14T00:00:00+02:00,15646,410
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2021-07-14T00:00:00+02:00,7724,199
Rastatt,Baden-Württemberg,08216000,2021-07-14T00:00:00+02:00,10018,196
Ravensburg,Baden-Württemberg,08436000,2021-07-14T00:00:00+02:00,11052,141
Rems-Murr-Kreis,Baden-Württemberg,08119000,2021-07-14T00:00:00+02:00,20347,359
Reutlingen,Baden-Württemberg,08415000,2021-07-14T00:00:00+02:00,13745,269
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2021-07-14T00:00:00+02:00,22616,434
Rottweil,Baden-Württemberg,08325000,2021-07-14T00:00:00+02:00,7760,162
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2021-07-14T00:00:00+02:00,10010,211
Schwäbisch Hall,Baden-Württemberg,08127000,2021-07-14T00:00:00+02:00,11496,261
Sigmaringen,Baden-Württemberg,08437000,2021-07-14T00:00:00+02:00,5579,85
Stuttgart,Baden-Württemberg,08111000,2021-07-14T00:00:00+02:00,29866,452
Tuttlingen,Baden-Württemberg,08327000,2021-07-14T00:00:00+02:00,7694,156
Tübingen,Baden-Württemberg,08416000,2021-07-14T00:00:00+02:00,9411,181
Ulm (Stadtkreis),Baden-Württemberg,08421000,2021-07-14T00:00:00+02:00,5934,84
Waldshut,Baden-Württemberg,08337000,2021-07-14T00:00:00+02:00,7480,210
Zollernalbkreis,Baden-Württemberg,08417000,2021-07-14T00:00:00+02:00,9277,173
Aichach-Friedberg,Bayern,09771000,2021-07-14T00:00:00+02:00,5185,101
Altötting,Bayern,09171000,2021-07-14T00:00:00+02:00,6060,210
Amberg,Bayern,09361000,2021-07-14T00:00:00+02:00,1751,24
Amberg-Sulzbach,Bayern,09371000,2021-07-14T00:00:00+02:00,4838,160
Ansbach (Stadt),Bayern,09561000,2021-07-14T00:00:00+02:00,1874,45
Ansbach (Landkreis),Bayern,09571000,2021-07-14T00:00:00+02:00,8415,197
Aschaffenburg (Stadt),Bayern,09661000,2021-07-14T00:00:00+02:00,3501,115
Aschaffenburg (Landkreis),Bayern,09671000,2021-07-14T00:00:00+02:00,8029,213
Augsburg (Stadt),Bayern,09761000,2021-07-14T00:00:00+02:00,18047,404
Augsburg (Landkreis),Bayern,09772000,2021-07-14T00:00:00+02:00,11492,230
Bad Kissingen,Bayern,09672000,2021-07-14T00:00:00+02:00,3644,104
Bad Tölz-Wolfratshausen,Bayern,09173000,2021-07-14T00:00:00+02:00,5115,79
Bamberg (Stadt),Bayern,09461000,2021-07-14T00:00:00+02:00,3126,108
Bamberg (Landkreis),Bayern,09471000,2021-07-14T00:00:00+02:00,5645,145
Bayreuth (Stadt),Bayern,09462000,2021-07-14T00:00:00+02:00,3476,109
Bayreuth (Landkreis),Bayern,09472000,2021-07-14T00:00:00+02:00,4936,163
Berchtesgadener Land,Bayern,09172000,2021-07-14T00:00:00+02:00,6037,102
Cham,Bayern,09372000,2021-07-14T00:00:00+02:00,7136,182
Coburg (Stadt),Bayern,09463000,2021-07-14T00:00:00+02:00,2403,92
Coburg (Landkreis),Bayern,09473000,2021-07-14T00:00:00+02:00,4889,161
Dachau,Bayern,09174000,2021-07-14T00:00:00+02:00,8252,143
Deggendorf,Bayern,09271000,2021-07-14T00:00:00+02:00,7006,160
Dillingen a.d. Donau,Bayern,09773000,2021-07-14T00:00:00+02:00,3793,115
Dingolfing-Landau,Bayern,09279000,2021-07-14T00:00:00+02:00,5824,98
Donau-Ries,Bayern,09779000,2021-07-14T00:00:00+02:00,6010,165
Ebersberg,Bayern,09175000,2021-07-14T00:00:00+02:00,6386,181
Eichstätt,Bayern,09176000,2021-07-14T00:00:00+02:00,5081,86
Erding,Bayern,09177000,2021-07-14T00:00:00+02:00,6978,118
Erlangen,Bayern,09562000,2021-07-14T00:00:00+02:00,4008,95
Erlangen-Höchstadt,Bayern,09572000,2021-07-14T00:00:00+02:00,5427,130
Forchheim,Bayern,09474000,2021-07-14T00:00:00+02:00,4794,113
Freising,Bayern,09178000,2021-07-14T00:00:00+02:00,8216,130
Freyung-Grafenau,Bayern,09272000,2021-07-14T00:00:00+02:00,4914,128
Fürstenfeldbruck,Bayern,09179000,2021-07-14T00:00:00+02:00,9746,140
Fürth (Stadt),Bayern,09563000,2021-07-14T00:00:00+02:00,7749,225
Fürth (Landkreis),Bayern,09573000,2021-07-14T00:00:00+02:00,5380,209
Garmisch-Partenkirchen,Bayern,09180000,2021-07-14T00:00:00+02:00,3651,87
Günzburg,Bayern,09774000,2021-07-14T00:00:00+02:00,6974,110
Haßberge,Bayern,09674000,2021-07-14T00:00:00+02:00,4081,87
Hof (Stadt),Bayern,09464000,2021-07-14T00:00:00+02:00,3972,117
Hof (Landkreis),Bayern,09475000,2021-07-14T00:00:00+02:00,6406,157
Ingolstadt,Bayern,09161000,2021-07-14T00:00:00+02:00,6203,115
Kaufbeuren,Bayern,09762000,2021-07-14T00:00:00+02:00,2389,56
