Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-05-02T00:00:00+02:00,449178,9377
Bayern,09,2021-05-02T00:00:00+02:00,598259,14192
Berlin,11,2021-05-02T00:00:00+02:00,168955,3213
Brandenburg,12,2021-05-02T00:00:00+02:00,102685,3574
Bremen,04,2021-05-02T00:00:00+02:00,25243,454
Hamburg,02,2021-05-02T00:00:00+02:00,72182,1502
Hessen,06,2021-05-02T00:00:00+02:00,264976,6893
Mecklenburg-Vorpommern,13,2021-05-02T00:00:00+02:00,40508,999
Niedersachsen,03,2021-05-02T00:00:00+02:00,239993,5323
Nordrhein-Westfalen,05,2021-05-02T00:00:00+02:00,743916,15575
Rheinland-Pfalz,07,2021-05-02T00:00:00+02:00,140908,3561
Saarland,10,2021-05-02T00:00:00+02:00,37671,960
Sachsen,14,2021-05-02T00:00:00+02:00,264472,9116
Sachsen-Anhalt,15,2021-05-02T00:00:00+02:00,91349,3096
Schleswig-Holstein,01,2021-05-02T00:00:00+02:00,59045,1512
Thüringen,16,2021-05-02T00:00:00+02:00,117482,3845
