Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-02T00:00:00+02:00,500787,10272
Bayern,09,2021-07-02T00:00:00+02:00,647744,15267
Berlin,11,2021-07-02T00:00:00+02:00,180225,3560
Brandenburg,12,2021-07-02T00:00:00+02:00,108706,3807
Bremen,04,2021-07-02T00:00:00+02:00,27458,487
Hamburg,02,2021-07-02T00:00:00+02:00,77396,1597
Hessen,06,2021-07-02T00:00:00+02:00,290994,7538
Mecklenburg-Vorpommern,13,2021-07-02T00:00:00+02:00,44156,1156
Niedersachsen,03,2021-07-02T00:00:00+02:00,261107,5769
Nordrhein-Westfalen,05,2021-07-02T00:00:00+02:00,816500,17165
Rheinland-Pfalz,07,2021-07-02T00:00:00+02:00,155262,3892
Saarland,10,2021-07-02T00:00:00+02:00,41497,1024
Sachsen,14,2021-07-02T00:00:00+02:00,285904,10084
Sachsen-Anhalt,15,2021-07-02T00:00:00+02:00,99243,3428
Schleswig-Holstein,01,2021-07-02T00:00:00+02:00,63921,1623
Thüringen,16,2021-07-02T00:00:00+02:00,128782,4338
