Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-01T00:00:00+02:00,500702,10261
Bayern,09,2021-07-01T00:00:00+02:00,647616,15262
Berlin,11,2021-07-01T00:00:00+02:00,180209,3560
Brandenburg,12,2021-07-01T00:00:00+02:00,108702,3806
Bremen,04,2021-07-01T00:00:00+02:00,27449,486
Hamburg,02,2021-07-01T00:00:00+02:00,77369,1596
Hessen,06,2021-07-01T00:00:00+02:00,290935,7521
Mecklenburg-Vorpommern,13,2021-07-01T00:00:00+02:00,44154,1156
Niedersachsen,03,2021-07-01T00:00:00+02:00,261055,5764
Nordrhein-Westfalen,05,2021-07-01T00:00:00+02:00,816330,17151
Rheinland-Pfalz,07,2021-07-01T00:00:00+02:00,155220,3890
Saarland,10,2021-07-01T00:00:00+02:00,41486,1020
Sachsen,14,2021-07-01T00:00:00+02:00,285886,10081
Sachsen-Anhalt,15,2021-07-01T00:00:00+02:00,99238,3428
Schleswig-Holstein,01,2021-07-01T00:00:00+02:00,63906,1621
Thüringen,16,2021-07-01T00:00:00+02:00,128776,4335
