Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-12-02T00:00:00+01:00,152782,2825
Bayern,09,2020-12-02T00:00:00+01:00,213308,3970
Berlin,11,2020-12-02T00:00:00+01:00,66306,594
Brandenburg,12,2020-12-02T00:00:00+01:00,19605,359
Bremen,04,2020-12-02T00:00:00+01:00,10253,125
Hamburg,02,2020-12-02T00:00:00+01:00,25143,385
Hessen,06,2020-12-02T00:00:00+01:00,89446,1338
Mecklenburg-Vorpommern,13,2020-12-02T00:00:00+01:00,6116,65
Niedersachsen,03,2020-12-02T00:00:00+01:00,72534,1184
Nordrhein-Westfalen,05,2020-12-02T00:00:00+01:00,267069,3621
Rheinland-Pfalz,07,2020-12-02T00:00:00+01:00,45169,572
Saarland,10,2020-12-02T00:00:00+01:00,12884,258
Sachsen,14,2020-12-02T00:00:00+01:00,58894,1010
Sachsen-Anhalt,15,2020-12-02T00:00:00+01:00,12788,181
Schleswig-Holstein,01,2020-12-02T00:00:00+01:00,14587,258
Thüringen,16,2020-12-02T00:00:00+01:00,17859,378
