Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-07T00:00:00+02:00,501166,10286
Bayern,09,2021-07-07T00:00:00+02:00,648230,15278
Berlin,11,2021-07-07T00:00:00+02:00,180378,3562
Brandenburg,12,2021-07-07T00:00:00+02:00,108745,3811
Bremen,04,2021-07-07T00:00:00+02:00,27500,488
Hamburg,02,2021-07-07T00:00:00+02:00,77514,1597
Hessen,06,2021-07-07T00:00:00+02:00,291328,7546
Mecklenburg-Vorpommern,13,2021-07-07T00:00:00+02:00,44163,1161
Niedersachsen,03,2021-07-07T00:00:00+02:00,261340,5788
Nordrhein-Westfalen,05,2021-07-07T00:00:00+02:00,817174,17185
Rheinland-Pfalz,07,2021-07-07T00:00:00+02:00,155429,3894
Saarland,10,2021-07-07T00:00:00+02:00,41577,1027
Sachsen,14,2021-07-07T00:00:00+02:00,285947,10092
Sachsen-Anhalt,15,2021-07-07T00:00:00+02:00,99255,3428
Schleswig-Holstein,01,2021-07-07T00:00:00+02:00,63985,1623
Thüringen,16,2021-07-07T00:00:00+02:00,128818,4344
