Bundesland,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,2020-03-19T00:00:00+01:00,2155,6
Bayern,2020-03-19T00:00:00+01:00,1692,8
Berlin,2020-03-19T00:00:00+01:00,573,0
Brandenburg,2020-03-19T00:00:00+01:00,134,0
Bremen,2020-03-19T00:00:00+01:00,80,0
Hamburg,2020-03-19T00:00:00+01:00,432,0
Hessen,2020-03-19T00:00:00+01:00,682,0
Mecklenburg-Vorpommern,2020-03-19T00:00:00+01:00,98,0
Niedersachsen,2020-03-19T00:00:00+01:00,669,0
Nordrhein-Westfalen,2020-03-19T00:00:00+01:00,3033,6
Rheinland-Pfalz,2020-03-19T00:00:00+01:00,637,0
Saarland,2020-03-19T00:00:00+01:00,99,0
Sachsen,2020-03-19T00:00:00+01:00,275,0
Sachsen-Anhalt,2020-03-19T00:00:00+01:00,140,0
Schleswig-Holstein,2020-03-19T00:00:00+01:00,202,0
Thüringen,2020-03-19T00:00:00+01:00,98,0
