Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-07-16T00:00:00+02:00,4068966,16473
Bayern,09,2022-07-16T00:00:00+02:00,5414492,24635
Berlin,11,2022-07-16T00:00:00+02:00,1151308,4677
Brandenburg,12,2022-07-16T00:00:00+02:00,854924,5741
Bremen,04,2022-07-16T00:00:00+02:00,230358,802
Hamburg,02,2022-07-16T00:00:00+02:00,668628,2759
Hessen,06,2022-07-16T00:00:00+02:00,2182844,10533
Mecklenburg-Vorpommern,13,2022-07-16T00:00:00+02:00,536840,2283
Niedersachsen,03,2022-07-16T00:00:00+02:00,2820776,9852
Nordrhein-Westfalen,05,2022-07-16T00:00:00+02:00,6053497,26037
Rheinland-Pfalz,07,2022-07-16T00:00:00+02:00,1323659,5845
Saarland,10,2022-07-16T00:00:00+02:00,364073,1743
Sachsen,14,2022-07-16T00:00:00+02:00,1607480,15650
Sachsen-Anhalt,15,2022-07-16T00:00:00+02:00,769182,5441
Schleswig-Holstein,01,2022-07-16T00:00:00+02:00,901886,2663
Thüringen,16,2022-07-16T00:00:00+02:00,744076,7399
