Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-11-13T00:00:00+01:00,697491,11241
Bayern,09,2021-11-13T00:00:00+01:00,923896,16546
Berlin,11,2021-11-13T00:00:00+01:00,242338,3759
Brandenburg,12,2021-11-13T00:00:00+01:00,138852,3976
Bremen,04,2021-11-13T00:00:00+01:00,36595,536
Hamburg,02,2021-11-13T00:00:00+01:00,103895,1844
Hessen,06,2021-11-13T00:00:00+01:00,374979,7974
Mecklenburg-Vorpommern,13,2021-11-13T00:00:00+01:00,58007,1277
Niedersachsen,03,2021-11-13T00:00:00+01:00,338180,6164
Nordrhein-Westfalen,05,2021-11-13T00:00:00+01:00,1062731,18480
Rheinland-Pfalz,07,2021-11-13T00:00:00+01:00,205413,4167
Saarland,10,2021-11-13T00:00:00+01:00,52423,1083
Sachsen,14,2021-11-13T00:00:00+01:00,371848,10518
Sachsen-Anhalt,15,2021-11-13T00:00:00+01:00,122918,3639
Schleswig-Holstein,01,2021-11-13T00:00:00+01:00,86749,1751
Thüringen,16,2021-11-13T00:00:00+01:00,171656,4662
