Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-01-19T00:00:00+01:00,4993633,18781
Bayern,09,2023-01-19T00:00:00+01:00,6641693,27907
Berlin,11,2023-01-19T00:00:00+01:00,1413749,5385
Brandenburg,12,2023-01-19T00:00:00+01:00,1101153,6399
Bremen,04,2023-01-19T00:00:00+01:00,300323,948
Hamburg,02,2023-01-19T00:00:00+01:00,801055,3471
Hessen,06,2023-01-19T00:00:00+01:00,2874103,12072
Mecklenburg-Vorpommern,13,2023-01-19T00:00:00+01:00,704305,2721
Niedersachsen,03,2023-01-19T00:00:00+01:00,3795998,12849
Nordrhein-Westfalen,05,2023-01-19T00:00:00+01:00,7872016,30565
Rheinland-Pfalz,07,2023-01-19T00:00:00+01:00,1735614,6764
Saarland,10,2023-01-19T00:00:00+01:00,482846,2047
Sachsen,14,2023-01-19T00:00:00+01:00,1940567,16692
Sachsen-Anhalt,15,2023-01-19T00:00:00+01:00,951326,6200
Schleswig-Holstein,01,2023-01-19T00:00:00+01:00,1164546,3404
Thüringen,16,2023-01-19T00:00:00+01:00,876881,8186
