Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-11-02T00:00:00+01:00,4814630,17733
Bayern,09,2022-11-02T00:00:00+01:00,6457309,26519
Berlin,11,2022-11-02T00:00:00+01:00,1333828,4952
Brandenburg,12,2022-11-02T00:00:00+01:00,1028537,6051
Bremen,04,2022-11-02T00:00:00+01:00,277296,866
Hamburg,02,2022-11-02T00:00:00+01:00,759797,3143
Hessen,06,2022-11-02T00:00:00+01:00,2737138,11435
Mecklenburg-Vorpommern,13,2022-11-02T00:00:00+01:00,653131,2529
Niedersachsen,03,2022-11-02T00:00:00+01:00,3466561,11219
Nordrhein-Westfalen,05,2022-11-02T00:00:00+01:00,7303274,28179
Rheinland-Pfalz,07,2022-11-02T00:00:00+01:00,1649585,6369
Saarland,10,2022-11-02T00:00:00+01:00,460246,1921
Sachsen,14,2022-11-02T00:00:00+01:00,1866885,16218
Sachsen-Anhalt,15,2022-11-02T00:00:00+01:00,903730,5843
Schleswig-Holstein,01,2022-11-02T00:00:00+01:00,1088194,3024
Thüringen,16,2022-11-02T00:00:00+01:00,849507,7813
