Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-02-23T00:00:00+01:00,5040861,19154
Bayern,09,2023-02-23T00:00:00+01:00,6716014,28396
Berlin,11,2023-02-23T00:00:00+01:00,1425910,5520
Brandenburg,12,2023-02-23T00:00:00+01:00,1110393,6469
Bremen,04,2023-02-23T00:00:00+01:00,302474,962
Hamburg,02,2023-02-23T00:00:00+01:00,805295,3595
Hessen,06,2023-02-23T00:00:00+01:00,2912103,12308
Mecklenburg-Vorpommern,13,2023-02-23T00:00:00+01:00,709797,2754
Niedersachsen,03,2023-02-23T00:00:00+01:00,3846360,13497
Nordrhein-Westfalen,05,2023-02-23T00:00:00+01:00,7990454,31145
Rheinland-Pfalz,07,2023-02-23T00:00:00+01:00,1757218,6919
Saarland,10,2023-02-23T00:00:00+01:00,488758,2113
Sachsen,14,2023-02-23T00:00:00+01:00,1951102,16784
Sachsen-Anhalt,15,2023-02-23T00:00:00+01:00,958242,6259
Schleswig-Holstein,01,2023-02-23T00:00:00+01:00,1172495,3462
Thüringen,16,2023-02-23T00:00:00+01:00,881436,8267
