Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-08-02T00:00:00+02:00,505902,10395
Bayern,09,2021-08-02T00:00:00+02:00,653945,15337
Berlin,11,2021-08-02T00:00:00+02:00,182744,3583
Brandenburg,12,2021-08-02T00:00:00+02:00,109277,3818
Bremen,04,2021-08-02T00:00:00+02:00,27916,493
Hamburg,02,2021-08-02T00:00:00+02:00,79160,1615
Hessen,06,2021-08-02T00:00:00+02:00,294967,7587
Mecklenburg-Vorpommern,13,2021-08-02T00:00:00+02:00,44459,1180
Niedersachsen,03,2021-08-02T00:00:00+02:00,265270,5817
Nordrhein-Westfalen,05,2021-08-02T00:00:00+02:00,827847,17292
Rheinland-Pfalz,07,2021-08-02T00:00:00+02:00,157561,3906
Saarland,10,2021-08-02T00:00:00+02:00,42133,1029
Sachsen,14,2021-08-02T00:00:00+02:00,286664,10135
Sachsen-Anhalt,15,2021-08-02T00:00:00+02:00,99557,3454
Schleswig-Holstein,01,2021-08-02T00:00:00+02:00,65470,1638
Thüringen,16,2021-08-02T00:00:00+02:00,129237,4381
