Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-16T00:00:00+02:00,502346,10333
Bayern,09,2021-07-16T00:00:00+02:00,649837,15304
Berlin,11,2021-07-16T00:00:00+02:00,181017,3568
Brandenburg,12,2021-07-16T00:00:00+02:00,108908,3815
Bremen,04,2021-07-16T00:00:00+02:00,27604,489
Hamburg,02,2021-07-16T00:00:00+02:00,77823,1603
Hessen,06,2021-07-16T00:00:00+02:00,292286,7563
Mecklenburg-Vorpommern,13,2021-07-16T00:00:00+02:00,44225,1164
Niedersachsen,03,2021-07-16T00:00:00+02:00,262161,5802
Nordrhein-Westfalen,05,2021-07-16T00:00:00+02:00,819373,17238
Rheinland-Pfalz,07,2021-07-16T00:00:00+02:00,155950,3895
Saarland,10,2021-07-16T00:00:00+02:00,41661,1030
Sachsen,14,2021-07-16T00:00:00+02:00,286128,10111
Sachsen-Anhalt,15,2021-07-16T00:00:00+02:00,99316,3434
Schleswig-Holstein,01,2021-07-16T00:00:00+02:00,64221,1628
Thüringen,16,2021-07-16T00:00:00+02:00,128925,4360
