Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-02-14T00:00:00+01:00,1728336,13901
Bayern,09,2022-02-14T00:00:00+01:00,2276139,20849
Berlin,11,2022-02-14T00:00:00+01:00,646270,4167
Brandenburg,12,2022-02-14T00:00:00+01:00,431213,5082
Bremen,04,2022-02-14T00:00:00+01:00,103896,664
Hamburg,02,2022-02-14T00:00:00+01:00,314216,2210
Hessen,06,2022-02-14T00:00:00+01:00,919623,8982
Mecklenburg-Vorpommern,13,2022-02-14T00:00:00+01:00,190335,1690
Niedersachsen,03,2022-02-14T00:00:00+01:00,848019,7248
Nordrhein-Westfalen,05,2022-02-14T00:00:00+01:00,2569901,21528
Rheinland-Pfalz,07,2022-02-14T00:00:00+01:00,480869,4869
Saarland,10,2022-02-14T00:00:00+01:00,132732,1353
Sachsen,14,2022-02-14T00:00:00+01:00,822349,14223
Sachsen-Anhalt,15,2022-02-14T00:00:00+01:00,330888,4671
Schleswig-Holstein,01,2022-02-14T00:00:00+01:00,268697,2043
Thüringen,16,2022-02-14T00:00:00+01:00,357643,6497
