Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-01-25T00:00:00+01:00,285141,6633
Bayern,09,2021-01-25T00:00:00+01:00,391103,9671
Berlin,11,2021-01-25T00:00:00+01:00,116742,2040
Brandenburg,12,2021-01-25T00:00:00+01:00,63644,1939
Bremen,04,2021-01-25T00:00:00+01:00,15435,253
Hamburg,02,2021-01-25T00:00:00+01:00,44718,988
Hessen,06,2021-01-25T00:00:00+01:00,166219,4412
Mecklenburg-Vorpommern,13,2021-01-25T00:00:00+01:00,18462,369
Niedersachsen,03,2021-01-25T00:00:00+01:00,136202,2976
Nordrhein-Westfalen,05,2021-01-25T00:00:00+01:00,471079,9972
Rheinland-Pfalz,07,2021-01-25T00:00:00+01:00,89446,2287
Saarland,10,2021-01-25T00:00:00+01:00,24288,689
Sachsen,14,2021-01-25T00:00:00+01:00,174818,5730
Sachsen-Anhalt,15,2021-01-25T00:00:00+01:00,48405,1437
Schleswig-Holstein,01,2021-01-25T00:00:00+01:00,33861,755
Thüringen,16,2021-01-25T00:00:00+01:00,62102,1936
