Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2023-01-19T00:00:00+01:00,89793,298
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2023-01-19T00:00:00+01:00,23558,132
Biberach,Baden-Württemberg,08426000,2023-01-19T00:00:00+01:00,97985,333
Bodenseekreis,Baden-Württemberg,08435000,2023-01-19T00:00:00+01:00,91524,388
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2023-01-19T00:00:00+01:00,115293,404
Böblingen,Baden-Württemberg,08115000,2023-01-19T00:00:00+01:00,182017,539
Calw,Baden-Württemberg,08235000,2023-01-19T00:00:00+01:00,70094,351
Emmendingen,Baden-Württemberg,08316000,2023-01-19T00:00:00+01:00,79599,287
Enzkreis,Baden-Württemberg,08236000,2023-01-19T00:00:00+01:00,94310,359
Esslingen,Baden-Württemberg,08116000,2023-01-19T00:00:00+01:00,240757,1000
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2023-01-19T00:00:00+01:00,104601,314
Freudenstadt,Baden-Württemberg,08237000,2023-01-19T00:00:00+01:00,55578,262
Göppingen,Baden-Württemberg,08117000,2023-01-19T00:00:00+01:00,111832,419
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2023-01-19T00:00:00+01:00,61314,170
Heidenheim,Baden-Württemberg,08135000,2023-01-19T00:00:00+01:00,62778,374
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2023-01-19T00:00:00+01:00,58760,294
Heilbronn (Landkreis),Baden-Württemberg,08125000,2023-01-19T00:00:00+01:00,165554,499
Hohenlohekreis,Baden-Württemberg,08126000,2023-01-19T00:00:00+01:00,54510,198
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2023-01-19T00:00:00+01:00,129258,412
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2023-01-19T00:00:00+01:00,207687,767
Konstanz,Baden-Württemberg,08335000,2023-01-19T00:00:00+01:00,123620,452
Ludwigsburg,Baden-Württemberg,08118000,2023-01-19T00:00:00+01:00,230650,761
Lörrach,Baden-Württemberg,08336000,2023-01-19T00:00:00+01:00,93696,472
Main-Tauber-Kreis,Baden-Württemberg,08128000,2023-01-19T00:00:00+01:00,60965,245
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2023-01-19T00:00:00+01:00,134388,542
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2023-01-19T00:00:00+01:00,70423,233
Ortenaukreis,Baden-Württemberg,08317000,2023-01-19T00:00:00+01:00,209550,946
Ostalbkreis,Baden-Württemberg,08136000,2023-01-19T00:00:00+01:00,149807,622
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2023-01-19T00:00:00+01:00,58812,345
Rastatt,Baden-Württemberg,08216000,2023-01-19T00:00:00+01:00,112386,438
Ravensburg,Baden-Württemberg,08436000,2023-01-19T00:00:00+01:00,129613,237
Rems-Murr-Kreis,Baden-Württemberg,08119000,2023-01-19T00:00:00+01:00,194904,718
