Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-01-17T00:00:00+01:00,272796,6071
Bayern,09,2021-01-17T00:00:00+01:00,374868,8690
Berlin,11,2021-01-17T00:00:00+01:00,112262,1823
Brandenburg,12,2021-01-17T00:00:00+01:00,56836,1595
Bremen,04,2021-01-17T00:00:00+01:00,14900,231
Hamburg,02,2021-01-17T00:00:00+01:00,42727,904
Hessen,06,2021-01-17T00:00:00+01:00,158544,3936
Mecklenburg-Vorpommern,13,2021-01-17T00:00:00+01:00,16614,298
Niedersachsen,03,2021-01-17T00:00:00+01:00,128015,2628
Nordrhein-Westfalen,05,2021-01-17T00:00:00+01:00,450721,9091
Rheinland-Pfalz,07,2021-01-17T00:00:00+01:00,84639,2048
Saarland,10,2021-01-17T00:00:00+01:00,23132,608
Sachsen,14,2021-01-17T00:00:00+01:00,166572,5079
Sachsen-Anhalt,15,2021-01-17T00:00:00+01:00,42680,1133
Schleswig-Holstein,01,2021-01-17T00:00:00+01:00,30956,651
Thüringen,16,2021-01-17T00:00:00+01:00,57256,1633
