Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-10-28T00:00:00+01:00,72884,1986
Bayern,09,2020-10-28T00:00:00+01:00,96420,2772
Berlin,11,2020-10-28T00:00:00+01:00,28064,251
Brandenburg,12,2020-10-28T00:00:00+01:00,6957,187
Bremen,04,2020-10-28T00:00:00+01:00,4689,66
Hamburg,02,2020-10-28T00:00:00+01:00,12153,283
Hessen,06,2020-10-28T00:00:00+01:00,35688,629
Mecklenburg-Vorpommern,13,2020-10-28T00:00:00+01:00,2328,22
Niedersachsen,03,2020-10-28T00:00:00+01:00,32244,735
Nordrhein-Westfalen,05,2020-10-28T00:00:00+01:00,117278,2059
Rheinland-Pfalz,07,2020-10-28T00:00:00+01:00,17789,276
Saarland,10,2020-10-28T00:00:00+01:00,5576,181
Sachsen,14,2020-10-28T00:00:00+01:00,14409,292
Sachsen-Anhalt,15,2020-10-28T00:00:00+01:00,4342,74
Schleswig-Holstein,01,2020-10-28T00:00:00+01:00,7218,167
Thüringen,16,2020-10-28T00:00:00+01:00,6200,203
