Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-12-06T00:00:00+01:00,4907825,18271
Bayern,09,2022-12-06T00:00:00+01:00,6550176,27174
Berlin,11,2022-12-06T00:00:00+01:00,1368148,5155
Brandenburg,12,2022-12-06T00:00:00+01:00,1064350,6202
Bremen,04,2022-12-06T00:00:00+01:00,287577,891
Hamburg,02,2022-12-06T00:00:00+01:00,780594,3269
Hessen,06,2022-12-06T00:00:00+01:00,2799354,11728
Mecklenburg-Vorpommern,13,2022-12-06T00:00:00+01:00,678012,2592
Niedersachsen,03,2022-12-06T00:00:00+01:00,3616980,11848
Nordrhein-Westfalen,05,2022-12-06T00:00:00+01:00,7569736,29177
Rheinland-Pfalz,07,2022-12-06T00:00:00+01:00,1689372,6563
Saarland,10,2022-12-06T00:00:00+01:00,470971,1981
Sachsen,14,2022-12-06T00:00:00+01:00,1904131,16392
Sachsen-Anhalt,15,2022-12-06T00:00:00+01:00,929104,6053
Schleswig-Holstein,01,2022-12-06T00:00:00+01:00,1124234,3163
Thüringen,16,2022-12-06T00:00:00+01:00,864084,7927
