Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-06-24T00:00:00+02:00,499981,10185
Bayern,09,2021-06-24T00:00:00+02:00,646979,15229
Berlin,11,2021-06-24T00:00:00+02:00,180016,3548
Brandenburg,12,2021-06-24T00:00:00+02:00,108643,3790
Bremen,04,2021-06-24T00:00:00+02:00,27414,483
Hamburg,02,2021-06-24T00:00:00+02:00,77211,1589
Hessen,06,2021-06-24T00:00:00+02:00,290469,7499
Mecklenburg-Vorpommern,13,2021-06-24T00:00:00+02:00,44121,1150
Niedersachsen,03,2021-06-24T00:00:00+02:00,260800,5750
Nordrhein-Westfalen,05,2021-06-24T00:00:00+02:00,815326,17093
Rheinland-Pfalz,07,2021-06-24T00:00:00+02:00,154979,3874
Saarland,10,2021-06-24T00:00:00+02:00,41416,1019
Sachsen,14,2021-06-24T00:00:00+02:00,285729,10049
Sachsen-Anhalt,15,2021-06-24T00:00:00+02:00,99200,3418
Schleswig-Holstein,01,2021-06-24T00:00:00+02:00,63812,1619
Thüringen,16,2021-06-24T00:00:00+02:00,128710,4321
