Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-04-28T00:00:00+02:00,3465165,15726
Bayern,09,2022-04-28T00:00:00+02:00,4604466,23495
Berlin,11,2022-04-28T00:00:00+02:00,993839,4478
Brandenburg,12,2022-04-28T00:00:00+02:00,758353,5551
Bremen,04,2022-04-28T00:00:00+02:00,184529,746
Hamburg,02,2022-04-28T00:00:00+02:00,537425,2521
Hessen,06,2022-04-28T00:00:00+02:00,1711082,9903
Mecklenburg-Vorpommern,13,2022-04-28T00:00:00+02:00,465388,2148
Niedersachsen,03,2022-04-28T00:00:00+02:00,2133498,8708
Nordrhein-Westfalen,05,2022-04-28T00:00:00+02:00,4911075,24642
Rheinland-Pfalz,07,2022-04-28T00:00:00+02:00,1065865,5495
Saarland,10,2022-04-28T00:00:00+02:00,297998,1631
Sachsen,14,2022-04-28T00:00:00+02:00,1459702,15252
Sachsen-Anhalt,15,2022-04-28T00:00:00+02:00,686932,5247
Schleswig-Holstein,01,2022-04-28T00:00:00+02:00,646075,2437
Thüringen,16,2022-04-28T00:00:00+02:00,687767,7098
