Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-02-20T00:00:00+01:00,5032817,19103
Bayern,09,2023-02-20T00:00:00+01:00,6704634,28323
Berlin,11,2023-02-20T00:00:00+01:00,1424093,5508
Brandenburg,12,2023-02-20T00:00:00+01:00,1109110,6463
Bremen,04,2023-02-20T00:00:00+01:00,301994,961
Hamburg,02,2023-02-20T00:00:00+01:00,804589,3593
Hessen,06,2023-02-20T00:00:00+01:00,2905263,12274
Mecklenburg-Vorpommern,13,2023-02-20T00:00:00+01:00,709135,2752
Niedersachsen,03,2023-02-20T00:00:00+01:00,3839209,13454
Nordrhein-Westfalen,05,2023-02-20T00:00:00+01:00,7972467,31089
Rheinland-Pfalz,07,2023-02-20T00:00:00+01:00,1753320,6907
Saarland,10,2023-02-20T00:00:00+01:00,487632,2111
Sachsen,14,2023-02-20T00:00:00+01:00,1949531,16777
Sachsen-Anhalt,15,2023-02-20T00:00:00+01:00,957079,6256
Schleswig-Holstein,01,2023-02-20T00:00:00+01:00,1171190,3459
Thüringen,16,2023-02-20T00:00:00+01:00,880548,8259
