Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-12-30T00:00:00+01:00,4967999,18566
Bayern,09,2022-12-30T00:00:00+01:00,6609337,27538
Berlin,11,2022-12-30T00:00:00+01:00,1402221,5255
Brandenburg,12,2022-12-30T00:00:00+01:00,1092883,6303
Bremen,04,2022-12-30T00:00:00+01:00,297327,919
Hamburg,02,2022-12-30T00:00:00+01:00,795565,3367
Hessen,06,2022-12-30T00:00:00+01:00,2848952,11884
Mecklenburg-Vorpommern,13,2022-12-30T00:00:00+01:00,698152,2656
Niedersachsen,03,2022-12-30T00:00:00+01:00,3747625,12297
Nordrhein-Westfalen,05,2022-12-30T00:00:00+01:00,7781619,29846
Rheinland-Pfalz,07,2022-12-30T00:00:00+01:00,1719750,6644
Saarland,10,2022-12-30T00:00:00+01:00,478970,2014
Sachsen,14,2022-12-30T00:00:00+01:00,1931357,16534
Sachsen-Anhalt,15,2022-12-30T00:00:00+01:00,945452,6120
Schleswig-Holstein,01,2022-12-30T00:00:00+01:00,1155870,3303
Thüringen,16,2022-12-30T00:00:00+01:00,872890,8075
