Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-02-07T00:00:00+01:00,300232,7422
Bayern,09,2021-02-07T00:00:00+01:00,413008,11126
Berlin,11,2021-02-07T00:00:00+01:00,122456,2467
Brandenburg,12,2021-02-07T00:00:00+01:00,70930,2629
Bremen,04,2021-02-07T00:00:00+01:00,16494,286
Hamburg,02,2021-02-07T00:00:00+01:00,47582,1143
Hessen,06,2021-02-07T00:00:00+01:00,176931,5165
Mecklenburg-Vorpommern,13,2021-02-07T00:00:00+01:00,21207,544
Niedersachsen,03,2021-02-07T00:00:00+01:00,148108,3581
Nordrhein-Westfalen,05,2021-02-07T00:00:00+01:00,499455,11540
Rheinland-Pfalz,07,2021-02-07T00:00:00+01:00,95437,2727
Saarland,10,2021-02-07T00:00:00+01:00,26889,783
Sachsen,14,2021-02-07T00:00:00+01:00,184334,6763
Sachsen-Anhalt,15,2021-02-07T00:00:00+01:00,54592,1970
Schleswig-Holstein,01,2021-02-07T00:00:00+01:00,37893,1012
Thüringen,16,2021-02-07T00:00:00+01:00,68462,2359
