Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2023-05-02T00:00:00+02:00,91250,325
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2023-05-02T00:00:00+02:00,24007,144
Biberach,Baden-Württemberg,08426000,2023-05-02T00:00:00+02:00,99599,348
Bodenseekreis,Baden-Württemberg,08435000,2023-05-02T00:00:00+02:00,92655,400
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2023-05-02T00:00:00+02:00,117177,410
Böblingen,Baden-Württemberg,08115000,2023-05-02T00:00:00+02:00,184959,544
Calw,Baden-Württemberg,08235000,2023-05-02T00:00:00+02:00,71152,368
Emmendingen,Baden-Württemberg,08316000,2023-05-02T00:00:00+02:00,81457,307
Enzkreis,Baden-Württemberg,08236000,2023-05-02T00:00:00+02:00,95652,363
Esslingen,Baden-Württemberg,08116000,2023-05-02T00:00:00+02:00,243958,1075
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2023-05-02T00:00:00+02:00,106494,324
Freudenstadt,Baden-Württemberg,08237000,2023-05-02T00:00:00+02:00,56270,272
Göppingen,Baden-Württemberg,08117000,2023-05-02T00:00:00+02:00,113451,428
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2023-05-02T00:00:00+02:00,62601,188
Heidenheim,Baden-Württemberg,08135000,2023-05-02T00:00:00+02:00,63845,394
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2023-05-02T00:00:00+02:00,59758,315
Heilbronn (Landkreis),Baden-Württemberg,08125000,2023-05-02T00:00:00+02:00,169193,550
Hohenlohekreis,Baden-Württemberg,08126000,2023-05-02T00:00:00+02:00,55168,202
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2023-05-02T00:00:00+02:00,131029,427
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2023-05-02T00:00:00+02:00,211451,792
Konstanz,Baden-Württemberg,08335000,2023-05-02T00:00:00+02:00,125115,455
Ludwigsburg,Baden-Württemberg,08118000,2023-05-02T00:00:00+02:00,234737,772
Lörrach,Baden-Württemberg,08336000,2023-05-02T00:00:00+02:00,94838,487
Main-Tauber-Kreis,Baden-Württemberg,08128000,2023-05-02T00:00:00+02:00,62019,262
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2023-05-02T00:00:00+02:00,136441,552
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2023-05-02T00:00:00+02:00,71866,240
Ortenaukreis,Baden-Württemberg,08317000,2023-05-02T00:00:00+02:00,212964,1002
Ostalbkreis,Baden-Württemberg,08136000,2023-05-02T00:00:00+02:00,151960,644
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2023-05-02T00:00:00+02:00,59602,355
Rastatt,Baden-Württemberg,08216000,2023-05-02T00:00:00+02:00,114885,464
Ravensburg,Baden-Württemberg,08436000,2023-05-02T00:00:00+02:00,130977,244
Rems-Murr-Kreis,Baden-Württemberg,08119000,2023-05-02T00:00:00+02:00,197902,742
Reutlingen,Baden-Württemberg,08415000,2023-05-02T00:00:00+02:00,132347,582
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2023-05-02T00:00:00+02:00,250327,964
Rottweil,Baden-Württemberg,08325000,2023-05-02T00:00:00+02:00,68032,316
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2023-05-02T00:00:00+02:00,97140,449
Schwäbisch Hall,Baden-Württemberg,08127000,2023-05-02T00:00:00+02:00,86409,384
Sigmaringen,Baden-Württemberg,08437000,2023-05-02T00:00:00+02:00,67717,206
Stuttgart,Baden-Württemberg,08111000,2023-05-02T00:00:00+02:00,254079,783
Tuttlingen,Baden-Württemberg,08327000,2023-05-02T00:00:00+02:00,66568,305
Tübingen,Baden-Württemberg,08416000,2023-05-02T00:00:00+02:00,104044,280
Ulm (Stadtkreis),Baden-Württemberg,08421000,2023-05-02T00:00:00+02:00,60540,185
Waldshut,Baden-Württemberg,08337000,2023-05-02T00:00:00+02:00,73593,401
Zollernalbkreis,Baden-Württemberg,08417000,2023-05-02T00:00:00+02:00,92020,415
Aichach-Friedberg,Bayern,09771000,2023-05-02T00:00:00+02:00,68448,187
Altötting,Bayern,09171000,2023-05-02T00:00:00+02:00,62253,421
Amberg,Bayern,09361000,2023-05-02T00:00:00+02:00,20070,92
Amberg-Sulzbach,Bayern,09371000,2023-05-02T00:00:00+02:00,49706,266
Ansbach (Stadt),Bayern,09561000,2023-05-02T00:00:00+02:00,22061,74
Ansbach (Landkreis),Bayern,09571000,2023-05-02T00:00:00+02:00,96824,307
Aschaffenburg (Stadt),Bayern,09661000,2023-05-02T00:00:00+02:00,35285,234
Aschaffenburg (Landkreis),Bayern,09671000,2023-05-02T00:00:00+02:00,87105,391
Augsburg (Stadt),Bayern,09761000,2023-05-02T00:00:00+02:00,145067,792
Augsburg (Landkreis),Bayern,09772000,2023-05-02T00:00:00+02:00,126552,479
Bad Kissingen,Bayern,09672000,2023-05-02T00:00:00+02:00,56795,258
Bad Tölz-Wolfratshausen,Bayern,09173000,2023-05-02T00:00:00+02:00,62081,206
Bamberg (Stadt),Bayern,09461000,2023-05-02T00:00:00+02:00,33868,184
Bamberg (Landkreis),Bayern,09471000,2023-05-02T00:00:00+02:00,81127,294
Bayreuth (Stadt),Bayern,09462000,2023-05-02T00:00:00+02:00,39274,202
Bayreuth (Landkreis),Bayern,09472000,2023-05-02T00:00:00+02:00,55258,273
Berchtesgadener Land,Bayern,09172000,2023-05-02T00:00:00+02:00,54604,217
Cham,Bayern,09372000,2023-05-02T00:00:00+02:00,69364,334
Coburg (Stadt),Bayern,09463000,2023-05-02T00:00:00+02:00,20356,127
Coburg (Landkreis),Bayern,09473000,2023-05-02T00:00:00+02:00,43031,225
Dachau,Bayern,09174000,2023-05-02T00:00:00+02:00,85600,287
Deggendorf,Bayern,09271000,2023-05-02T00:00:00+02:00,61413,330
Dillingen a.d. Donau,Bayern,09773000,2023-05-02T00:00:00+02:00,54602,264
Dingolfing-Landau,Bayern,09279000,2023-05-02T00:00:00+02:00,52396,311
