Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-01-06T00:00:00+01:00,249397,5180
Bayern,09,2021-01-06T00:00:00+01:00,338786,7260
Berlin,11,2021-01-06T00:00:00+01:00,100760,1390
Brandenburg,12,2021-01-06T00:00:00+01:00,44556,1083
Bremen,04,2021-01-06T00:00:00+01:00,13915,209
Hamburg,02,2021-01-06T00:00:00+01:00,38575,695
Hessen,06,2021-01-06T00:00:00+01:00,142925,3211
Mecklenburg-Vorpommern,13,2021-01-06T00:00:00+01:00,13225,200
Niedersachsen,03,2021-01-06T00:00:00+01:00,112166,2122
Nordrhein-Westfalen,05,2021-01-06T00:00:00+01:00,408998,7246
Rheinland-Pfalz,07,2021-01-06T00:00:00+01:00,75885,1582
Saarland,10,2021-01-06T00:00:00+01:00,20497,467
Sachsen,14,2021-01-06T00:00:00+01:00,143122,3502
Sachsen-Anhalt,15,2021-01-06T00:00:00+01:00,33019,725
Schleswig-Holstein,01,2021-01-06T00:00:00+01:00,26536,497
Thüringen,16,2021-01-06T00:00:00+01:00,46285,1168
