Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2021-11-09T00:00:00+01:00,11722,183
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2021-11-09T00:00:00+01:00,3042,74
Biberach,Baden-Württemberg,08426000,2021-11-09T00:00:00+01:00,12654,195
Bodenseekreis,Baden-Württemberg,08435000,2021-11-09T00:00:00+01:00,11298,176
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2021-11-09T00:00:00+01:00,11494,198
Böblingen,Baden-Württemberg,08115000,2021-11-09T00:00:00+01:00,22593,298
Calw,Baden-Württemberg,08235000,2021-11-09T00:00:00+01:00,10724,194
Emmendingen,Baden-Württemberg,08316000,2021-11-09T00:00:00+01:00,8286,180
Enzkreis,Baden-Württemberg,08236000,2021-11-09T00:00:00+01:00,13040,273
Esslingen,Baden-Württemberg,08116000,2021-11-09T00:00:00+01:00,34068,577
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2021-11-09T00:00:00+01:00,10613,178
Freudenstadt,Baden-Württemberg,08237000,2021-11-09T00:00:00+01:00,7029,163
Göppingen,Baden-Württemberg,08117000,2021-11-09T00:00:00+01:00,16947,267
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2021-11-09T00:00:00+01:00,6537,66
Heidenheim,Baden-Württemberg,08135000,2021-11-09T00:00:00+01:00,8895,178
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2021-11-09T00:00:00+01:00,11608,148
Heilbronn (Landkreis),Baden-Württemberg,08125000,2021-11-09T00:00:00+01:00,21842,219
Hohenlohekreis,Baden-Württemberg,08126000,2021-11-09T00:00:00+01:00,7157,141
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2021-11-09T00:00:00+01:00,14670,234
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2021-11-09T00:00:00+01:00,25463,506
Konstanz,Baden-Württemberg,08335000,2021-11-09T00:00:00+01:00,14637,309
Ludwigsburg,Baden-Württemberg,08118000,2021-11-09T00:00:00+01:00,34819,538
Lörrach,Baden-Württemberg,08336000,2021-11-09T00:00:00+01:00,12665,319
Main-Tauber-Kreis,Baden-Württemberg,08128000,2021-11-09T00:00:00+01:00,6719,94
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2021-11-09T00:00:00+01:00,21643,332
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2021-11-09T00:00:00+01:00,8081,146
Ortenaukreis,Baden-Württemberg,08317000,2021-11-09T00:00:00+01:00,25529,609
Ostalbkreis,Baden-Württemberg,08136000,2021-11-09T00:00:00+01:00,20073,436
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2021-11-09T00:00:00+01:00,11082,221
Rastatt,Baden-Württemberg,08216000,2021-11-09T00:00:00+01:00,13367,226
Ravensburg,Baden-Württemberg,08436000,2021-11-09T00:00:00+01:00,15217,155
Rems-Murr-Kreis,Baden-Württemberg,08119000,2021-11-09T00:00:00+01:00,27523,392
Reutlingen,Baden-Württemberg,08415000,2021-11-09T00:00:00+01:00,18628,287
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2021-11-09T00:00:00+01:00,29041,469
Rottweil,Baden-Württemberg,08325000,2021-11-09T00:00:00+01:00,10310,174
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2021-11-09T00:00:00+01:00,14032,228
Schwäbisch Hall,Baden-Württemberg,08127000,2021-11-09T00:00:00+01:00,13625,269
Sigmaringen,Baden-Württemberg,08437000,2021-11-09T00:00:00+01:00,8134,98
Stuttgart,Baden-Württemberg,08111000,2021-11-09T00:00:00+01:00,40412,518
Tuttlingen,Baden-Württemberg,08327000,2021-11-09T00:00:00+01:00,9890,164
Tübingen,Baden-Württemberg,08416000,2021-11-09T00:00:00+01:00,12128,192
Ulm (Stadtkreis),Baden-Württemberg,08421000,2021-11-09T00:00:00+01:00,8012,93
Waldshut,Baden-Württemberg,08337000,2021-11-09T00:00:00+01:00,9304,225
Zollernalbkreis,Baden-Württemberg,08417000,2021-11-09T00:00:00+01:00,12029,184
Aichach-Friedberg,Bayern,09771000,2021-11-09T00:00:00+01:00,7243,111
Altötting,Bayern,09171000,2021-11-09T00:00:00+01:00,8676,217
