Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-01-06T00:00:00+01:00,4979720,18650
Bayern,09,2023-01-06T00:00:00+01:00,6622295,27639
Berlin,11,2023-01-06T00:00:00+01:00,1408189,5328
Brandenburg,12,2023-01-06T00:00:00+01:00,1097418,6342
Bremen,04,2023-01-06T00:00:00+01:00,298879,934
Hamburg,02,2023-01-06T00:00:00+01:00,798324,3408
Hessen,06,2023-01-06T00:00:00+01:00,2861141,11970
Mecklenburg-Vorpommern,13,2023-01-06T00:00:00+01:00,701364,2683
Niedersachsen,03,2023-01-06T00:00:00+01:00,3771636,12460
Nordrhein-Westfalen,05,2023-01-06T00:00:00+01:00,7828412,30110
Rheinland-Pfalz,07,2023-01-06T00:00:00+01:00,1728227,6702
Saarland,10,2023-01-06T00:00:00+01:00,481052,2033
Sachsen,14,2023-01-06T00:00:00+01:00,1936051,16607
Sachsen-Anhalt,15,2023-01-06T00:00:00+01:00,948302,6163
Schleswig-Holstein,01,2023-01-06T00:00:00+01:00,1160480,3351
Thüringen,16,2023-01-06T00:00:00+01:00,874880,8138
