Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-05-04T00:00:00+02:00,3515877,15808
Bayern,09,2022-05-04T00:00:00+02:00,4677324,23614
Berlin,11,2022-05-04T00:00:00+02:00,1007348,4495
Brandenburg,12,2022-05-04T00:00:00+02:00,767676,5567
Bremen,04,2022-05-04T00:00:00+02:00,188390,760
Hamburg,02,2022-05-04T00:00:00+02:00,549276,2540
Hessen,06,2022-05-04T00:00:00+02:00,1746743,9972
Mecklenburg-Vorpommern,13,2022-05-04T00:00:00+02:00,470904,2164
Niedersachsen,03,2022-05-04T00:00:00+02:00,2193303,8842
Nordrhein-Westfalen,05,2022-05-04T00:00:00+02:00,4995951,24836
Rheinland-Pfalz,07,2022-05-04T00:00:00+02:00,1086374,5533
Saarland,10,2022-05-04T00:00:00+02:00,303056,1642
Sachsen,14,2022-05-04T00:00:00+02:00,1473711,15325
Sachsen-Anhalt,15,2022-05-04T00:00:00+02:00,695476,5265
Schleswig-Holstein,01,2022-05-04T00:00:00+02:00,668358,2452
Thüringen,16,2022-05-04T00:00:00+02:00,694203,7127
