Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-02-21T00:00:00+01:00,1920400,14061
Bayern,09,2022-02-21T00:00:00+01:00,2527817,21057
Berlin,11,2022-02-21T00:00:00+01:00,692233,4213
Brandenburg,12,2022-02-21T00:00:00+01:00,474931,5134
Bremen,04,2022-02-21T00:00:00+01:00,109658,674
Hamburg,02,2022-02-21T00:00:00+01:00,335389,2268
Hessen,06,2022-02-21T00:00:00+01:00,999632,9075
Mecklenburg-Vorpommern,13,2022-02-21T00:00:00+01:00,213308,1723
Niedersachsen,03,2022-02-21T00:00:00+01:00,943382,7327
Nordrhein-Westfalen,05,2022-02-21T00:00:00+01:00,2824907,21875
Rheinland-Pfalz,07,2022-02-21T00:00:00+01:00,530715,4926
Saarland,10,2022-02-21T00:00:00+01:00,146223,1371
Sachsen,14,2022-02-21T00:00:00+01:00,877483,14265
Sachsen-Anhalt,15,2022-02-21T00:00:00+01:00,367206,4706
Schleswig-Holstein,01,2022-02-21T00:00:00+01:00,292007,2073
Thüringen,16,2022-02-21T00:00:00+01:00,381702,6549
