Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-12-19T00:00:00+01:00,970100,12561
Bayern,09,2021-12-19T00:00:00+01:00,1281634,19009
Berlin,11,2021-12-19T00:00:00+01:00,309475,3964
Brandenburg,12,2021-12-19T00:00:00+01:00,224296,4461
Bremen,04,2021-12-19T00:00:00+01:00,44058,575
Hamburg,02,2021-12-19T00:00:00+01:00,128265,1953
Hessen,06,2021-12-19T00:00:00+01:00,457945,8406
Mecklenburg-Vorpommern,13,2021-12-19T00:00:00+01:00,92303,1421
Niedersachsen,03,2021-12-19T00:00:00+01:00,421328,6682
Nordrhein-Westfalen,05,2021-12-19T00:00:00+01:00,1317705,19822
Rheinland-Pfalz,07,2021-12-19T00:00:00+01:00,266417,4486
Saarland,10,2021-12-19T00:00:00+01:00,70850,1198
Sachsen,14,2021-12-19T00:00:00+01:00,619738,12206
Sachsen-Anhalt,15,2021-12-19T00:00:00+01:00,209968,4085
Schleswig-Holstein,01,2021-12-19T00:00:00+01:00,109611,1855
Thüringen,16,2021-12-19T00:00:00+01:00,269843,5549
