Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-12-01T00:00:00+01:00,4898121,18218
Bayern,09,2022-12-01T00:00:00+01:00,6541681,27125
Berlin,11,2022-12-01T00:00:00+01:00,1363255,5144
Brandenburg,12,2022-12-01T00:00:00+01:00,1059824,6184
Bremen,04,2022-12-01T00:00:00+01:00,286421,887
Hamburg,02,2022-12-01T00:00:00+01:00,778207,3262
Hessen,06,2022-12-01T00:00:00+01:00,2792885,11686
Mecklenburg-Vorpommern,13,2022-12-01T00:00:00+01:00,675122,2587
Niedersachsen,03,2022-12-01T00:00:00+01:00,3597979,11796
Nordrhein-Westfalen,05,2022-12-01T00:00:00+01:00,7543117,29047
Rheinland-Pfalz,07,2022-12-01T00:00:00+01:00,1685809,6552
Saarland,10,2022-12-01T00:00:00+01:00,469873,1972
Sachsen,14,2022-12-01T00:00:00+01:00,1899748,16373
Sachsen-Anhalt,15,2022-12-01T00:00:00+01:00,926111,6046
Schleswig-Holstein,01,2022-12-01T00:00:00+01:00,1118699,3146
Thüringen,16,2022-12-01T00:00:00+01:00,862748,7918
