Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-12-02T00:00:00+01:00,4900869,18242
Bayern,09,2022-12-02T00:00:00+01:00,6544068,27139
Berlin,11,2022-12-02T00:00:00+01:00,1364779,5145
Brandenburg,12,2022-12-02T00:00:00+01:00,1061199,6191
Bremen,04,2022-12-02T00:00:00+01:00,286469,888
Hamburg,02,2022-12-02T00:00:00+01:00,778862,3267
Hessen,06,2022-12-02T00:00:00+01:00,2794781,11704
Mecklenburg-Vorpommern,13,2022-12-02T00:00:00+01:00,675982,2587
Niedersachsen,03,2022-12-02T00:00:00+01:00,3603757,11813
Nordrhein-Westfalen,05,2022-12-02T00:00:00+01:00,7550647,29101
Rheinland-Pfalz,07,2022-12-02T00:00:00+01:00,1686772,6557
Saarland,10,2022-12-02T00:00:00+01:00,470202,1976
Sachsen,14,2022-12-02T00:00:00+01:00,1901120,16381
Sachsen-Anhalt,15,2022-12-02T00:00:00+01:00,927109,6048
Schleswig-Holstein,01,2022-12-02T00:00:00+01:00,1120219,3147
Thüringen,16,2022-12-02T00:00:00+01:00,863185,7923
