Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-09-11T00:00:00+02:00,545082,10530
Bayern,09,2021-09-11T00:00:00+02:00,695612,15471
Berlin,11,2021-09-11T00:00:00+02:00,198294,3602
Brandenburg,12,2021-09-11T00:00:00+02:00,113395,3829
Bremen,04,2021-09-11T00:00:00+02:00,30722,501
Hamburg,02,2021-09-11T00:00:00+02:00,88104,1659
Hessen,06,2021-09-11T00:00:00+02:00,320325,7661
Mecklenburg-Vorpommern,13,2021-09-11T00:00:00+02:00,47237,1195
Niedersachsen,03,2021-09-11T00:00:00+02:00,288332,5875
Nordrhein-Westfalen,05,2021-09-11T00:00:00+02:00,925340,17549
Rheinland-Pfalz,07,2021-09-11T00:00:00+02:00,172801,3945
Saarland,10,2021-09-11T00:00:00+02:00,45841,1040
Sachsen,14,2021-09-11T00:00:00+02:00,291948,10184
Sachsen-Anhalt,15,2021-09-11T00:00:00+02:00,101737,3493
Schleswig-Holstein,01,2021-09-11T00:00:00+02:00,73563,1666
Thüringen,16,2021-09-11T00:00:00+02:00,131962,4398
