Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-12-23T00:00:00+01:00,217464,4267
Bayern,09,2020-12-23T00:00:00+01:00,296497,5966
Berlin,11,2020-12-23T00:00:00+01:00,89519,1066
Brandenburg,12,2020-12-23T00:00:00+01:00,34117,714
Bremen,04,2020-12-23T00:00:00+01:00,12765,175
Hamburg,02,2020-12-23T00:00:00+01:00,33308,561
Hessen,06,2020-12-23T00:00:00+01:00,125049,2296
Mecklenburg-Vorpommern,13,2020-12-23T00:00:00+01:00,10210,127
Niedersachsen,03,2020-12-23T00:00:00+01:00,96959,1702
Nordrhein-Westfalen,05,2020-12-23T00:00:00+01:00,362430,5608
Rheinland-Pfalz,07,2020-12-23T00:00:00+01:00,65473,1137
Saarland,10,2020-12-23T00:00:00+01:00,18184,377
Sachsen,14,2020-12-23T00:00:00+01:00,111922,2409
Sachsen-Anhalt,15,2020-12-23T00:00:00+01:00,24249,458
Schleswig-Holstein,01,2020-12-23T00:00:00+01:00,21855,348
Thüringen,16,2020-12-23T00:00:00+01:00,34919,757
