Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-06-14T00:00:00+02:00,498250,10076
Bayern,09,2021-06-14T00:00:00+02:00,645155,15099
Berlin,11,2021-06-14T00:00:00+02:00,179676,3517
Brandenburg,12,2021-06-14T00:00:00+02:00,108654,3756
Bremen,04,2021-06-14T00:00:00+02:00,27345,478
Hamburg,02,2021-06-14T00:00:00+02:00,76883,1580
Hessen,06,2021-06-14T00:00:00+02:00,289516,7436
Mecklenburg-Vorpommern,13,2021-06-14T00:00:00+02:00,44069,1145
Niedersachsen,03,2021-06-14T00:00:00+02:00,260235,5701
Nordrhein-Westfalen,05,2021-06-14T00:00:00+02:00,813347,16983
Rheinland-Pfalz,07,2021-06-14T00:00:00+02:00,154485,3783
Saarland,10,2021-06-14T00:00:00+02:00,41268,1017
Sachsen,14,2021-06-14T00:00:00+02:00,285427,9974
Sachsen-Anhalt,15,2021-06-14T00:00:00+02:00,99081,3399
Schleswig-Holstein,01,2021-06-14T00:00:00+02:00,63638,1614
Thüringen,16,2021-06-14T00:00:00+02:00,128489,4286
