Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-04-13T00:00:00+02:00,389388,8946
Bayern,09,2021-04-13T00:00:00+02:00,532732,13562
Berlin,11,2021-04-13T00:00:00+02:00,153991,3126
Brandenburg,12,2021-04-13T00:00:00+02:00,93523,3401
Bremen,04,2021-04-13T00:00:00+02:00,22482,422
Hamburg,02,2021-04-13T00:00:00+02:00,65915,1412
Hessen,06,2021-04-13T00:00:00+02:00,234519,6521
Mecklenburg-Vorpommern,13,2021-04-13T00:00:00+02:00,34020,914
Niedersachsen,03,2021-04-13T00:00:00+02:00,212176,5037
Nordrhein-Westfalen,05,2021-04-13T00:00:00+02:00,652744,14655
Rheinland-Pfalz,07,2021-04-13T00:00:00+02:00,124741,3405
Saarland,10,2021-04-13T00:00:00+02:00,33628,934
Sachsen,14,2021-04-13T00:00:00+02:00,236496,8573
Sachsen-Anhalt,15,2021-04-13T00:00:00+02:00,79541,2848
Schleswig-Holstein,01,2021-04-13T00:00:00+02:00,53332,1466
Thüringen,16,2021-04-13T00:00:00+02:00,103095,3524
