Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-04-09T00:00:00+02:00,380734,8868
Bayern,09,2021-04-09T00:00:00+02:00,521889,13453
Berlin,11,2021-04-09T00:00:00+02:00,151297,3109
Brandenburg,12,2021-04-09T00:00:00+02:00,91907,3365
Bremen,04,2021-04-09T00:00:00+02:00,22006,417
Hamburg,02,2021-04-09T00:00:00+02:00,64321,1406
Hessen,06,2021-04-09T00:00:00+02:00,229554,6454
Mecklenburg-Vorpommern,13,2021-04-09T00:00:00+02:00,32758,897
Niedersachsen,03,2021-04-09T00:00:00+02:00,207252,4996
Nordrhein-Westfalen,05,2021-04-09T00:00:00+02:00,638671,14520
Rheinland-Pfalz,07,2021-04-09T00:00:00+02:00,121830,3377
Saarland,10,2021-04-09T00:00:00+02:00,33020,932
Sachsen,14,2021-04-09T00:00:00+02:00,231314,8509
Sachsen-Anhalt,15,2021-04-09T00:00:00+02:00,77093,2791
Schleswig-Holstein,01,2021-04-09T00:00:00+02:00,52252,1455
Thüringen,16,2021-04-09T00:00:00+02:00,100418,3454
