Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2022-09-16T00:00:00+02:00,81230,266
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2022-09-16T00:00:00+02:00,20614,110
Biberach,Baden-Württemberg,08426000,2022-09-16T00:00:00+02:00,89876,307
Bodenseekreis,Baden-Württemberg,08435000,2022-09-16T00:00:00+02:00,83158,352
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2022-09-16T00:00:00+02:00,101136,354
Böblingen,Baden-Württemberg,08115000,2022-09-16T00:00:00+02:00,160112,504
Calw,Baden-Württemberg,08235000,2022-09-16T00:00:00+02:00,62586,320
Emmendingen,Baden-Württemberg,08316000,2022-09-16T00:00:00+02:00,68559,258
Enzkreis,Baden-Württemberg,08236000,2022-09-16T00:00:00+02:00,82010,346
Esslingen,Baden-Württemberg,08116000,2022-09-16T00:00:00+02:00,212013,896
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2022-09-16T00:00:00+02:00,92236,277
Freudenstadt,Baden-Württemberg,08237000,2022-09-16T00:00:00+02:00,49475,245
Göppingen,Baden-Württemberg,08117000,2022-09-16T00:00:00+02:00,99407,403
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2022-09-16T00:00:00+02:00,53491,149
Heidenheim,Baden-Württemberg,08135000,2022-09-16T00:00:00+02:00,55987,326
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2022-09-16T00:00:00+02:00,53877,271
Heilbronn (Landkreis),Baden-Württemberg,08125000,2022-09-16T00:00:00+02:00,147028,354
Hohenlohekreis,Baden-Württemberg,08126000,2022-09-16T00:00:00+02:00,48701,192
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2022-09-16T00:00:00+02:00,113877,377
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2022-09-16T00:00:00+02:00,180493,721
Konstanz,Baden-Württemberg,08335000,2022-09-16T00:00:00+02:00,109726,433
Ludwigsburg,Baden-Württemberg,08118000,2022-09-16T00:00:00+02:00,204524,737
Lörrach,Baden-Württemberg,08336000,2022-09-16T00:00:00+02:00,83256,436
Main-Tauber-Kreis,Baden-Württemberg,08128000,2022-09-16T00:00:00+02:00,53994,211
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2022-09-16T00:00:00+02:00,120983,513
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2022-09-16T00:00:00+02:00,61911,223
Ortenaukreis,Baden-Württemberg,08317000,2022-09-16T00:00:00+02:00,184858,865
Ostalbkreis,Baden-Württemberg,08136000,2022-09-16T00:00:00+02:00,134806,604
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2022-09-16T00:00:00+02:00,52771,335
Rastatt,Baden-Württemberg,08216000,2022-09-16T00:00:00+02:00,97478,389
Ravensburg,Baden-Württemberg,08436000,2022-09-16T00:00:00+02:00,118021,226
Rems-Murr-Kreis,Baden-Württemberg,08119000,2022-09-16T00:00:00+02:00,173383,641
Reutlingen,Baden-Württemberg,08415000,2022-09-16T00:00:00+02:00,116263,487
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2022-09-16T00:00:00+02:00,210183,765
Rottweil,Baden-Württemberg,08325000,2022-09-16T00:00:00+02:00,60204,282
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2022-09-16T00:00:00+02:00,87070,391
Schwäbisch Hall,Baden-Württemberg,08127000,2022-09-16T00:00:00+02:00,77803,358
Sigmaringen,Baden-Württemberg,08437000,2022-09-16T00:00:00+02:00,59633,178
Stuttgart,Baden-Württemberg,08111000,2022-09-16T00:00:00+02:00,226499,718
Tuttlingen,Baden-Württemberg,08327000,2022-09-16T00:00:00+02:00,59638,271
Tübingen,Baden-Württemberg,08416000,2022-09-16T00:00:00+02:00,90012,268
Ulm (Stadtkreis),Baden-Württemberg,08421000,2022-09-16T00:00:00+02:00,52558,139
Waldshut,Baden-Württemberg,08337000,2022-09-16T00:00:00+02:00,63751,335
Zollernalbkreis,Baden-Württemberg,08417000,2022-09-16T00:00:00+02:00,79225,360
Aichach-Friedberg,Bayern,09771000,2022-09-16T00:00:00+02:00,59688,170
Altötting,Bayern,09171000,2022-09-16T00:00:00+02:00,53802,359
Amberg,Bayern,09361000,2022-09-16T00:00:00+02:00,17046,67
Amberg-Sulzbach,Bayern,09371000,2022-09-16T00:00:00+02:00,43256,235
Ansbach (Stadt),Bayern,09561000,2022-09-16T00:00:00+02:00,18694,63
Ansbach (Landkreis),Bayern,09571000,2022-09-16T00:00:00+02:00,84748,268
Aschaffenburg (Stadt),Bayern,09661000,2022-09-16T00:00:00+02:00,30098,178
Aschaffenburg (Landkreis),Bayern,09671000,2022-09-16T00:00:00+02:00,74131,323
Augsburg (Stadt),Bayern,09761000,2022-09-16T00:00:00+02:00,127813,690
Augsburg (Landkreis),Bayern,09772000,2022-09-16T00:00:00+02:00,110063,436
Bad Kissingen,Bayern,09672000,2022-09-16T00:00:00+02:00,47988,215
Bad Tölz-Wolfratshausen,Bayern,09173000,2022-09-16T00:00:00+02:00,55696,188
Bamberg (Stadt),Bayern,09461000,2022-09-16T00:00:00+02:00,29794,160
Bamberg (Landkreis),Bayern,09471000,2022-09-16T00:00:00+02:00,71311,268
Bayreuth (Stadt),Bayern,09462000,2022-09-16T00:00:00+02:00,33398,183
Bayreuth (Landkreis),Bayern,09472000,2022-09-16T00:00:00+02:00,47362,240
Berchtesgadener Land,Bayern,09172000,2022-09-16T00:00:00+02:00,49080,196
Cham,Bayern,09372000,2022-09-16T00:00:00+02:00,60435,293
Coburg (Stadt),Bayern,09463000,2022-09-16T00:00:00+02:00,17904,121
Coburg (Landkreis),Bayern,09473000,2022-09-16T00:00:00+02:00,37924,211
Dachau,Bayern,09174000,2022-09-16T00:00:00+02:00,74937,246
Deggendorf,Bayern,09271000,2022-09-16T00:00:00+02:00,54270,301
Dillingen a.d. Donau,Bayern,09773000,2022-09-16T00:00:00+02:00,46491,228
Dingolfing-Landau,Bayern,09279000,2022-09-16T00:00:00+02:00,46838,258
