Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-02-28T00:00:00+01:00,5050159,19185
Bayern,09,2023-02-28T00:00:00+01:00,6726071,28477
Berlin,11,2023-02-28T00:00:00+01:00,1427574,5531
Brandenburg,12,2023-02-28T00:00:00+01:00,1111758,6473
Bremen,04,2023-02-28T00:00:00+01:00,302890,962
Hamburg,02,2023-02-28T00:00:00+01:00,806020,3604
Hessen,06,2023-02-28T00:00:00+01:00,2919168,12321
Mecklenburg-Vorpommern,13,2023-02-28T00:00:00+01:00,710378,2759
Niedersachsen,03,2023-02-28T00:00:00+01:00,3852045,13565
Nordrhein-Westfalen,05,2023-02-28T00:00:00+01:00,8017217,31226
Rheinland-Pfalz,07,2023-02-28T00:00:00+01:00,1763119,6937
Saarland,10,2023-02-28T00:00:00+01:00,490308,2119
Sachsen,14,2023-02-28T00:00:00+01:00,1952541,16789
Sachsen-Anhalt,15,2023-02-28T00:00:00+01:00,959161,6269
Schleswig-Holstein,01,2023-02-28T00:00:00+01:00,1173529,3466
Thüringen,16,2023-02-28T00:00:00+01:00,882095,8268
