Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2021-05-13T00:00:00+02:00,8315,175
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2021-05-13T00:00:00+02:00,1972,59
Biberach,Baden-Württemberg,08426000,2021-05-13T00:00:00+02:00,8191,165
Bodenseekreis,Baden-Württemberg,08435000,2021-05-13T00:00:00+02:00,7386,150
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2021-05-13T00:00:00+02:00,8128,178
Böblingen,Baden-Württemberg,08115000,2021-05-13T00:00:00+02:00,16099,269
Calw,Baden-Württemberg,08235000,2021-05-13T00:00:00+02:00,7847,169
Emmendingen,Baden-Württemberg,08316000,2021-05-13T00:00:00+02:00,5991,156
Enzkreis,Baden-Württemberg,08236000,2021-05-13T00:00:00+02:00,9114,239
Esslingen,Baden-Württemberg,08116000,2021-05-13T00:00:00+02:00,24962,520
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2021-05-13T00:00:00+02:00,7167,150
Freudenstadt,Baden-Württemberg,08237000,2021-05-13T00:00:00+02:00,5049,152
Göppingen,Baden-Württemberg,08117000,2021-05-13T00:00:00+02:00,11872,209
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2021-05-13T00:00:00+02:00,4991,58
Heidenheim,Baden-Württemberg,08135000,2021-05-13T00:00:00+02:00,5603,149
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2021-05-13T00:00:00+02:00,8183,129
Heilbronn (Landkreis),Baden-Württemberg,08125000,2021-05-13T00:00:00+02:00,15365,195
Hohenlohekreis,Baden-Württemberg,08126000,2021-05-13T00:00:00+02:00,5367,112
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2021-05-13T00:00:00+02:00,10296,190
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2021-05-13T00:00:00+02:00,17711,444
Konstanz,Baden-Württemberg,08335000,2021-05-13T00:00:00+02:00,11049,277
Ludwigsburg,Baden-Württemberg,08118000,2021-05-13T00:00:00+02:00,25210,488
Lörrach,Baden-Württemberg,08336000,2021-05-13T00:00:00+02:00,9445,285
Main-Tauber-Kreis,Baden-Württemberg,08128000,2021-05-13T00:00:00+02:00,4854,87
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2021-05-13T00:00:00+02:00,15668,292
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2021-05-13T00:00:00+02:00,6060,134
Ortenaukreis,Baden-Württemberg,08317000,2021-05-13T00:00:00+02:00,18316,547
Ostalbkreis,Baden-Württemberg,08136000,2021-05-13T00:00:00+02:00,14632,366
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2021-05-13T00:00:00+02:00,7194,174
Rastatt,Baden-Württemberg,08216000,2021-05-13T00:00:00+02:00,9484,180
Ravensburg,Baden-Württemberg,08436000,2021-05-13T00:00:00+02:00,10312,129
Rems-Murr-Kreis,Baden-Württemberg,08119000,2021-05-13T00:00:00+02:00,19089,344
