Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2023-01-02T00:00:00+01:00,89453,297
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2023-01-02T00:00:00+01:00,23422,127
Biberach,Baden-Württemberg,08426000,2023-01-02T00:00:00+01:00,97547,331
Bodenseekreis,Baden-Württemberg,08435000,2023-01-02T00:00:00+01:00,91267,386
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2023-01-02T00:00:00+01:00,114786,399
Böblingen,Baden-Württemberg,08115000,2023-01-02T00:00:00+01:00,181175,535
Calw,Baden-Württemberg,08235000,2023-01-02T00:00:00+01:00,69806,344
Emmendingen,Baden-Württemberg,08316000,2023-01-02T00:00:00+01:00,79170,284
Enzkreis,Baden-Württemberg,08236000,2023-01-02T00:00:00+01:00,93810,358
Esslingen,Baden-Württemberg,08116000,2023-01-02T00:00:00+01:00,239725,992
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2023-01-02T00:00:00+01:00,104081,308
Freudenstadt,Baden-Württemberg,08237000,2023-01-02T00:00:00+01:00,55314,262
Göppingen,Baden-Württemberg,08117000,2023-01-02T00:00:00+01:00,111246,419
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2023-01-02T00:00:00+01:00,60922,168
Heidenheim,Baden-Württemberg,08135000,2023-01-02T00:00:00+01:00,62400,366
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2023-01-02T00:00:00+01:00,58507,290
Heilbronn (Landkreis),Baden-Württemberg,08125000,2023-01-02T00:00:00+01:00,164641,495
Hohenlohekreis,Baden-Württemberg,08126000,2023-01-02T00:00:00+01:00,54351,198
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2023-01-02T00:00:00+01:00,128633,406
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2023-01-02T00:00:00+01:00,206397,760
Konstanz,Baden-Württemberg,08335000,2023-01-02T00:00:00+01:00,123144,451
Ludwigsburg,Baden-Württemberg,08118000,2023-01-02T00:00:00+01:00,229402,761
Lörrach,Baden-Württemberg,08336000,2023-01-02T00:00:00+01:00,93204,468
Main-Tauber-Kreis,Baden-Württemberg,08128000,2023-01-02T00:00:00+01:00,60766,236
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2023-01-02T00:00:00+01:00,133598,539
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2023-01-02T00:00:00+01:00,70049,231
Ortenaukreis,Baden-Württemberg,08317000,2023-01-02T00:00:00+01:00,208753,927
Ostalbkreis,Baden-Württemberg,08136000,2023-01-02T00:00:00+01:00,149083,618
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2023-01-02T00:00:00+01:00,58528,343
Rastatt,Baden-Württemberg,08216000,2023-01-02T00:00:00+01:00,111776,429
Ravensburg,Baden-Württemberg,08436000,2023-01-02T00:00:00+01:00,129167,234
Rems-Murr-Kreis,Baden-Württemberg,08119000,2023-01-02T00:00:00+01:00,194147,706
Reutlingen,Baden-Württemberg,08415000,2023-01-02T00:00:00+01:00,130115,539
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2023-01-02T00:00:00+01:00,240101,840
Rottweil,Baden-Württemberg,08325000,2023-01-02T00:00:00+01:00,66773,300
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2023-01-02T00:00:00+01:00,95218,431
Schwäbisch Hall,Baden-Württemberg,08127000,2023-01-02T00:00:00+01:00,85431,372
Sigmaringen,Baden-Württemberg,08437000,2023-01-02T00:00:00+01:00,66321,191
Stuttgart,Baden-Württemberg,08111000,2023-01-02T00:00:00+01:00,249198,755
Tuttlingen,Baden-Württemberg,08327000,2023-01-02T00:00:00+01:00,65231,284
Tübingen,Baden-Württemberg,08416000,2023-01-02T00:00:00+01:00,101986,276
Ulm (Stadtkreis),Baden-Württemberg,08421000,2023-01-02T00:00:00+01:00,58868,165
Waldshut,Baden-Württemberg,08337000,2023-01-02T00:00:00+01:00,72405,375
Zollernalbkreis,Baden-Württemberg,08417000,2023-01-02T00:00:00+01:00,90035,387
Aichach-Friedberg,Bayern,09771000,2023-01-02T00:00:00+01:00,67194,181
Altötting,Bayern,09171000,2023-01-02T00:00:00+01:00,60681,388
Amberg,Bayern,09361000,2023-01-02T00:00:00+01:00,19369,84
Amberg-Sulzbach,Bayern,09371000,2023-01-02T00:00:00+01:00,48434,246
Ansbach (Stadt),Bayern,09561000,2023-01-02T00:00:00+01:00,21525,70
Ansbach (Landkreis),Bayern,09571000,2023-01-02T00:00:00+01:00,95106,286
Aschaffenburg (Stadt),Bayern,09661000,2023-01-02T00:00:00+01:00,34302,193
Aschaffenburg (Landkreis),Bayern,09671000,2023-01-02T00:00:00+01:00,84781,354
Augsburg (Stadt),Bayern,09761000,2023-01-02T00:00:00+01:00,142271,762
Augsburg (Landkreis),Bayern,09772000,2023-01-02T00:00:00+01:00,124125,460
Bad Kissingen,Bayern,09672000,2023-01-02T00:00:00+01:00,55167,230
Bad Tölz-Wolfratshausen,Bayern,09173000,2023-01-02T00:00:00+01:00,61249,197
Bamberg (Stadt),Bayern,09461000,2023-01-02T00:00:00+01:00,33187,173
Bamberg (Landkreis),Bayern,09471000,2023-01-02T00:00:00+01:00,79484,283
Bayreuth (Stadt),Bayern,09462000,2023-01-02T00:00:00+01:00,38277,197
Bayreuth (Landkreis),Bayern,09472000,2023-01-02T00:00:00+01:00,53924,261
Berchtesgadener Land,Bayern,09172000,2023-01-02T00:00:00+01:00,53931,215
Cham,Bayern,09372000,2023-01-02T00:00:00+01:00,67403,318
Coburg (Stadt),Bayern,09463000,2023-01-02T00:00:00+01:00,20064,123
Coburg (Landkreis),Bayern,09473000,2023-01-02T00:00:00+01:00,42388,221
Dachau,Bayern,09174000,2023-01-02T00:00:00+01:00,83748,265
Deggendorf,Bayern,09271000,2023-01-02T00:00:00+01:00,60091,318
Dillingen a.d. Donau,Bayern,09773000,2023-01-02T00:00:00+01:00,53256,252
Dingolfing-Landau,Bayern,09279000,2023-01-02T00:00:00+01:00,51533,288
Donau-Ries,Bayern,09779000,2023-01-02T00:00:00+01:00,71744,283
Ebersberg,Bayern,09175000,2023-01-02T00:00:00+01:00,73887,310
Eichstätt,Bayern,09176000,2023-01-02T00:00:00+01:00,68197,150
Erding,Bayern,09177000,2023-01-02T00:00:00+01:00,75849,221
Erlangen,Bayern,09562000,2023-01-02T00:00:00+01:00,46164,152
Erlangen-Höchstadt,Bayern,09572000,2023-01-02T00:00:00+01:00,71082,197
