Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2022-03-21T00:00:00+01:00,52434,216
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2022-03-21T00:00:00+01:00,12442,102
Biberach,Baden-Württemberg,08426000,2022-03-21T00:00:00+01:00,57659,267
Bodenseekreis,Baden-Württemberg,08435000,2022-03-21T00:00:00+01:00,54540,284
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2022-03-21T00:00:00+01:00,59879,287
Böblingen,Baden-Württemberg,08115000,2022-03-21T00:00:00+01:00,92466,432
Calw,Baden-Württemberg,08235000,2022-03-21T00:00:00+01:00,39945,260
Emmendingen,Baden-Württemberg,08316000,2022-03-21T00:00:00+01:00,40067,215
Enzkreis,Baden-Württemberg,08236000,2022-03-21T00:00:00+01:00,47271,326
Esslingen,Baden-Württemberg,08116000,2022-03-21T00:00:00+01:00,127425,755
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2022-03-21T00:00:00+01:00,54301,230
Freudenstadt,Baden-Württemberg,08237000,2022-03-21T00:00:00+01:00,31700,213
Göppingen,Baden-Württemberg,08117000,2022-03-21T00:00:00+01:00,64475,369
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2022-03-21T00:00:00+01:00,29903,91
Heidenheim,Baden-Württemberg,08135000,2022-03-21T00:00:00+01:00,36688,273
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2022-03-21T00:00:00+01:00,36592,242
Heilbronn (Landkreis),Baden-Württemberg,08125000,2022-03-21T00:00:00+01:00,88944,309
Hohenlohekreis,Baden-Württemberg,08126000,2022-03-21T00:00:00+01:00,28925,167
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2022-03-21T00:00:00+01:00,64985,321
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2022-03-21T00:00:00+01:00,103640,631
Konstanz,Baden-Württemberg,08335000,2022-03-21T00:00:00+01:00,71397,400
Ludwigsburg,Baden-Württemberg,08118000,2022-03-21T00:00:00+01:00,121206,692
Lörrach,Baden-Württemberg,08336000,2022-03-21T00:00:00+01:00,54446,394
Main-Tauber-Kreis,Baden-Württemberg,08128000,2022-03-21T00:00:00+01:00,31590,166
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2022-03-21T00:00:00+01:00,75228,456
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2022-03-21T00:00:00+01:00,35016,195
Ortenaukreis,Baden-Württemberg,08317000,2022-03-21T00:00:00+01:00,117439,744
Ostalbkreis,Baden-Württemberg,08136000,2022-03-21T00:00:00+01:00,82775,533
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2022-03-21T00:00:00+01:00,35098,310
Rastatt,Baden-Württemberg,08216000,2022-03-21T00:00:00+01:00,57314,340
Ravensburg,Baden-Württemberg,08436000,2022-03-21T00:00:00+01:00,75212,210
Rems-Murr-Kreis,Baden-Württemberg,08119000,2022-03-21T00:00:00+01:00,98776,548
Reutlingen,Baden-Württemberg,08415000,2022-03-21T00:00:00+01:00,72567,402
