Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-05-22T00:00:00+02:00,485754,9828
Bayern,09,2021-05-22T00:00:00+02:00,632774,14766
Berlin,11,2021-05-22T00:00:00+02:00,177033,3429
Brandenburg,12,2021-05-22T00:00:00+02:00,107601,3697
Bremen,04,2021-05-22T00:00:00+02:00,26820,471
Hamburg,02,2021-05-22T00:00:00+02:00,75579,1543
Hessen,06,2021-05-22T00:00:00+02:00,283061,7201
Mecklenburg-Vorpommern,13,2021-05-22T00:00:00+02:00,43517,1106
Niedersachsen,03,2021-05-22T00:00:00+02:00,255516,5559
Nordrhein-Westfalen,05,2021-05-22T00:00:00+02:00,795890,16473
Rheinland-Pfalz,07,2021-05-22T00:00:00+02:00,150983,3694
Saarland,10,2021-05-22T00:00:00+02:00,40281,995
Sachsen,14,2021-05-22T00:00:00+02:00,281297,9546
Sachsen-Anhalt,15,2021-05-22T00:00:00+02:00,97515,3278
Schleswig-Holstein,01,2021-05-22T00:00:00+02:00,62409,1574
Thüringen,16,2021-05-22T00:00:00+02:00,126214,4138
