Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-09-22T00:00:00+02:00,4455696,17234
Bayern,09,2022-09-22T00:00:00+02:00,5955566,25757
Berlin,11,2022-09-22T00:00:00+02:00,1254100,4799
Brandenburg,12,2022-09-22T00:00:00+02:00,944853,5895
Bremen,04,2022-09-22T00:00:00+02:00,256650,834
Hamburg,02,2022-09-22T00:00:00+02:00,722986,3045
Hessen,06,2022-09-22T00:00:00+02:00,2473105,11048
Mecklenburg-Vorpommern,13,2022-09-22T00:00:00+02:00,599600,2450
Niedersachsen,03,2022-09-22T00:00:00+02:00,3177734,10731
Nordrhein-Westfalen,05,2022-09-22T00:00:00+02:00,6737068,27327
Rheinland-Pfalz,07,2022-09-22T00:00:00+02:00,1487094,6142
Saarland,10,2022-09-22T00:00:00+02:00,407644,1842
Sachsen,14,2022-09-22T00:00:00+02:00,1746580,15997
Sachsen-Anhalt,15,2022-09-22T00:00:00+02:00,836150,5700
Schleswig-Holstein,01,2022-09-22T00:00:00+02:00,1004229,2867
Thüringen,16,2022-09-22T00:00:00+02:00,795231,7607
