Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-08-11T00:00:00+02:00,508595,10432
Bayern,09,2021-08-11T00:00:00+02:00,656938,15366
Berlin,11,2021-08-11T00:00:00+02:00,184948,3585
Brandenburg,12,2021-08-11T00:00:00+02:00,109739,3818
Bremen,04,2021-08-11T00:00:00+02:00,28139,494
Hamburg,02,2021-08-11T00:00:00+02:00,80626,1630
Hessen,06,2021-08-11T00:00:00+02:00,296947,7597
Mecklenburg-Vorpommern,13,2021-08-11T00:00:00+02:00,44830,1184
Niedersachsen,03,2021-08-11T00:00:00+02:00,267275,5822
Nordrhein-Westfalen,05,2021-08-11T00:00:00+02:00,836507,17311
Rheinland-Pfalz,07,2021-08-11T00:00:00+02:00,158774,3913
Saarland,10,2021-08-11T00:00:00+02:00,42560,1030
Sachsen,14,2021-08-11T00:00:00+02:00,287147,10140
Sachsen-Anhalt,15,2021-08-11T00:00:00+02:00,99798,3468
Schleswig-Holstein,01,2021-08-11T00:00:00+02:00,67158,1640
Thüringen,16,2021-08-11T00:00:00+02:00,129444,4387
