Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-01-31T00:00:00+01:00,5004176,18949
Bayern,09,2023-01-31T00:00:00+01:00,6658467,28052
Berlin,11,2023-01-31T00:00:00+01:00,1417367,5428
Brandenburg,12,2023-01-31T00:00:00+01:00,1103313,6425
Bremen,04,2023-01-31T00:00:00+01:00,301153,952
Hamburg,02,2023-01-31T00:00:00+01:00,802309,3515
Hessen,06,2023-01-31T00:00:00+01:00,2883311,12142
Mecklenburg-Vorpommern,13,2023-01-31T00:00:00+01:00,706068,2732
Niedersachsen,03,2023-01-31T00:00:00+01:00,3812810,13074
Nordrhein-Westfalen,05,2023-01-31T00:00:00+01:00,7904002,30794
Rheinland-Pfalz,07,2023-01-31T00:00:00+01:00,1740390,6809
Saarland,10,2023-01-31T00:00:00+01:00,484125,2076
Sachsen,14,2023-01-31T00:00:00+01:00,1943464,16732
Sachsen-Anhalt,15,2023-01-31T00:00:00+01:00,953204,6225
Schleswig-Holstein,01,2023-01-31T00:00:00+01:00,1166631,3439
Thüringen,16,2023-01-31T00:00:00+01:00,877983,8219
