Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-04-26T00:00:00+02:00,429639,9226
Bayern,09,2021-04-26T00:00:00+02:00,580266,13973
Berlin,11,2021-04-26T00:00:00+02:00,164301,3187
Brandenburg,12,2021-04-26T00:00:00+02:00,100158,3504
Bremen,04,2021-04-26T00:00:00+02:00,24588,446
Hamburg,02,2021-04-26T00:00:00+02:00,70470,1461
Hessen,06,2021-04-26T00:00:00+02:00,255839,6754
Mecklenburg-Vorpommern,13,2021-04-26T00:00:00+02:00,38628,967
Niedersachsen,03,2021-04-26T00:00:00+02:00,231841,5225
Nordrhein-Westfalen,05,2021-04-26T00:00:00+02:00,716866,15224
Rheinland-Pfalz,07,2021-04-26T00:00:00+02:00,136279,3515
Saarland,10,2021-04-26T00:00:00+02:00,36261,949
Sachsen,14,2021-04-26T00:00:00+02:00,256020,8940
Sachsen-Anhalt,15,2021-04-26T00:00:00+02:00,87816,3015
Schleswig-Holstein,01,2021-04-26T00:00:00+02:00,57471,1497
Thüringen,16,2021-04-26T00:00:00+02:00,112882,3741
