Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-12-15T00:00:00+01:00,4932488,18368
Bayern,09,2022-12-15T00:00:00+01:00,6573468,27312
Berlin,11,2022-12-15T00:00:00+01:00,1382133,5182
Brandenburg,12,2022-12-15T00:00:00+01:00,1078217,6239
Bremen,04,2022-12-15T00:00:00+01:00,291737,898
Hamburg,02,2022-12-15T00:00:00+01:00,786408,3318
Hessen,06,2022-12-15T00:00:00+01:00,2817451,11805
Mecklenburg-Vorpommern,13,2022-12-15T00:00:00+01:00,687381,2620
Niedersachsen,03,2022-12-15T00:00:00+01:00,3672791,12061
Nordrhein-Westfalen,05,2022-12-15T00:00:00+01:00,7648485,29446
Rheinland-Pfalz,07,2022-12-15T00:00:00+01:00,1702828,6593
Saarland,10,2022-12-15T00:00:00+01:00,474205,1992
Sachsen,14,2022-12-15T00:00:00+01:00,1915890,16461
Sachsen-Anhalt,15,2022-12-15T00:00:00+01:00,936824,6085
Schleswig-Holstein,01,2022-12-15T00:00:00+01:00,1137383,3223
Thüringen,16,2022-12-15T00:00:00+01:00,868184,7991
