Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-30T00:00:00+02:00,505266,10391
Bayern,09,2021-07-30T00:00:00+02:00,653227,15331
Berlin,11,2021-07-30T00:00:00+02:00,182557,3582
Brandenburg,12,2021-07-30T00:00:00+02:00,109196,3817
Bremen,04,2021-07-30T00:00:00+02:00,27838,493
Hamburg,02,2021-07-30T00:00:00+02:00,78827,1614
Hessen,06,2021-07-30T00:00:00+02:00,294587,7585
Mecklenburg-Vorpommern,13,2021-07-30T00:00:00+02:00,44415,1179
Niedersachsen,03,2021-07-30T00:00:00+02:00,264769,5815
Nordrhein-Westfalen,05,2021-07-30T00:00:00+02:00,826173,17291
Rheinland-Pfalz,07,2021-07-30T00:00:00+02:00,157335,3906
Saarland,10,2021-07-30T00:00:00+02:00,42064,1029
Sachsen,14,2021-07-30T00:00:00+02:00,286597,10133
Sachsen-Anhalt,15,2021-07-30T00:00:00+02:00,99502,3454
Schleswig-Holstein,01,2021-07-30T00:00:00+02:00,65210,1636
Thüringen,16,2021-07-30T00:00:00+02:00,129202,4381
