Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2023-02-20T00:00:00+01:00,90531,304
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2023-02-20T00:00:00+01:00,23781,135
Biberach,Baden-Württemberg,08426000,2023-02-20T00:00:00+01:00,98864,335
Bodenseekreis,Baden-Württemberg,08435000,2023-02-20T00:00:00+01:00,92047,393
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2023-02-20T00:00:00+01:00,116186,407
Böblingen,Baden-Württemberg,08115000,2023-02-20T00:00:00+01:00,183637,541
Calw,Baden-Württemberg,08235000,2023-02-20T00:00:00+01:00,70584,363
Emmendingen,Baden-Württemberg,08316000,2023-02-20T00:00:00+01:00,80574,292
Enzkreis,Baden-Württemberg,08236000,2023-02-20T00:00:00+01:00,94994,359
Esslingen,Baden-Württemberg,08116000,2023-02-20T00:00:00+01:00,242367,1034
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2023-02-20T00:00:00+01:00,105565,318
Freudenstadt,Baden-Württemberg,08237000,2023-02-20T00:00:00+01:00,55962,267
Göppingen,Baden-Württemberg,08117000,2023-02-20T00:00:00+01:00,112731,425
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2023-02-20T00:00:00+01:00,61889,179
Heidenheim,Baden-Württemberg,08135000,2023-02-20T00:00:00+01:00,63343,379
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2023-02-20T00:00:00+01:00,59237,299
Heilbronn (Landkreis),Baden-Württemberg,08125000,2023-02-20T00:00:00+01:00,167610,522
Hohenlohekreis,Baden-Württemberg,08126000,2023-02-20T00:00:00+01:00,54807,198
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2023-02-20T00:00:00+01:00,130080,420
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2023-02-20T00:00:00+01:00,209382,773
Konstanz,Baden-Württemberg,08335000,2023-02-20T00:00:00+01:00,124300,452
Ludwigsburg,Baden-Württemberg,08118000,2023-02-20T00:00:00+01:00,232506,763
Lörrach,Baden-Württemberg,08336000,2023-02-20T00:00:00+01:00,94233,476
Main-Tauber-Kreis,Baden-Württemberg,08128000,2023-02-20T00:00:00+01:00,61490,250
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2023-02-20T00:00:00+01:00,135283,548
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2023-02-20T00:00:00+01:00,71140,235
Ortenaukreis,Baden-Württemberg,08317000,2023-02-20T00:00:00+01:00,211176,957
Ostalbkreis,Baden-Württemberg,08136000,2023-02-20T00:00:00+01:00,150861,633
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2023-02-20T00:00:00+01:00,59143,347
Rastatt,Baden-Württemberg,08216000,2023-02-20T00:00:00+01:00,113602,444
Ravensburg,Baden-Württemberg,08436000,2023-02-20T00:00:00+01:00,130343,240
Rems-Murr-Kreis,Baden-Württemberg,08119000,2023-02-20T00:00:00+01:00,196469,722
Reutlingen,Baden-Württemberg,08415000,2023-02-20T00:00:00+01:00,131547,567
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2023-02-20T00:00:00+01:00,243992,902
Rottweil,Baden-Württemberg,08325000,2023-02-20T00:00:00+01:00,67429,308
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2023-02-20T00:00:00+01:00,96326,439
Schwäbisch Hall,Baden-Württemberg,08127000,2023-02-20T00:00:00+01:00,85929,377
Sigmaringen,Baden-Württemberg,08437000,2023-02-20T00:00:00+01:00,67105,196
Stuttgart,Baden-Württemberg,08111000,2023-02-20T00:00:00+01:00,252315,770
Tuttlingen,Baden-Württemberg,08327000,2023-02-20T00:00:00+01:00,66050,291
Tübingen,Baden-Württemberg,08416000,2023-02-20T00:00:00+01:00,103264,278
Ulm (Stadtkreis),Baden-Württemberg,08421000,2023-02-20T00:00:00+01:00,59871,174
Waldshut,Baden-Württemberg,08337000,2023-02-20T00:00:00+01:00,73071,389
Zollernalbkreis,Baden-Württemberg,08417000,2023-02-20T00:00:00+01:00,91201,402
Aichach-Friedberg,Bayern,09771000,2023-02-20T00:00:00+01:00,67952,181
Altötting,Bayern,09171000,2023-02-20T00:00:00+01:00,61734,406
Amberg,Bayern,09361000,2023-02-20T00:00:00+01:00,19772,87
Amberg-Sulzbach,Bayern,09371000,2023-02-20T00:00:00+01:00,49147,259
Ansbach (Stadt),Bayern,09561000,2023-02-20T00:00:00+01:00,21849,71
Ansbach (Landkreis),Bayern,09571000,2023-02-20T00:00:00+01:00,96095,297
Aschaffenburg (Stadt),Bayern,09661000,2023-02-20T00:00:00+01:00,34905,206
Aschaffenburg (Landkreis),Bayern,09671000,2023-02-20T00:00:00+01:00,86245,372
Augsburg (Stadt),Bayern,09761000,2023-02-20T00:00:00+01:00,144020,776
Augsburg (Landkreis),Bayern,09772000,2023-02-20T00:00:00+01:00,125725,470
Bad Kissingen,Bayern,09672000,2023-02-20T00:00:00+01:00,56199,241
Bad Tölz-Wolfratshausen,Bayern,09173000,2023-02-20T00:00:00+01:00,61759,200
Bamberg (Stadt),Bayern,09461000,2023-02-20T00:00:00+01:00,33634,182
Bamberg (Landkreis),Bayern,09471000,2023-02-20T00:00:00+01:00,80481,286
Bayreuth (Stadt),Bayern,09462000,2023-02-20T00:00:00+01:00,38850,199
Bayreuth (Landkreis),Bayern,09472000,2023-02-20T00:00:00+01:00,54733,267
Berchtesgadener Land,Bayern,09172000,2023-02-20T00:00:00+01:00,54417,216
Cham,Bayern,09372000,2023-02-20T00:00:00+01:00,68632,325
Coburg (Stadt),Bayern,09463000,2023-02-20T00:00:00+01:00,20209,123
