Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-01-05T00:00:00+01:00,246440,5052
Bayern,09,2021-01-05T00:00:00+01:00,337095,7163
Berlin,11,2021-01-05T00:00:00+01:00,99525,1327
Brandenburg,12,2021-01-05T00:00:00+01:00,43163,1015
Bremen,04,2021-01-05T00:00:00+01:00,13803,208
Hamburg,02,2021-01-05T00:00:00+01:00,37879,671
Hessen,06,2021-01-05T00:00:00+01:00,141012,3095
Mecklenburg-Vorpommern,13,2021-01-05T00:00:00+01:00,12738,189
Niedersachsen,03,2021-01-05T00:00:00+01:00,111453,2101
Nordrhein-Westfalen,05,2021-01-05T00:00:00+01:00,404488,7010
Rheinland-Pfalz,07,2021-01-05T00:00:00+01:00,74962,1531
Saarland,10,2021-01-05T00:00:00+01:00,20272,455
Sachsen,14,2021-01-05T00:00:00+01:00,141002,3412
Sachsen-Anhalt,15,2021-01-05T00:00:00+01:00,32480,704
Schleswig-Holstein,01,2021-01-05T00:00:00+01:00,25986,475
Thüringen,16,2021-01-05T00:00:00+01:00,45112,1110
