Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-04-26T00:00:00+02:00,3431251,15677
Bayern,09,2022-04-26T00:00:00+02:00,4560400,23403
Berlin,11,2022-04-26T00:00:00+02:00,985071,4461
Brandenburg,12,2022-04-26T00:00:00+02:00,750849,5534
Bremen,04,2022-04-26T00:00:00+02:00,182423,746
Hamburg,02,2022-04-26T00:00:00+02:00,528813,2503
Hessen,06,2022-04-26T00:00:00+02:00,1688055,9865
Mecklenburg-Vorpommern,13,2022-04-26T00:00:00+02:00,461109,2144
Niedersachsen,03,2022-04-26T00:00:00+02:00,2096095,8633
Nordrhein-Westfalen,05,2022-04-26T00:00:00+02:00,4859538,24539
Rheinland-Pfalz,07,2022-04-26T00:00:00+02:00,1051485,5472
Saarland,10,2022-04-26T00:00:00+02:00,294838,1622
Sachsen,14,2022-04-26T00:00:00+02:00,1448838,15184
Sachsen-Anhalt,15,2022-04-26T00:00:00+02:00,681481,5211
Schleswig-Holstein,01,2022-04-26T00:00:00+02:00,633393,2424
Thüringen,16,2022-04-26T00:00:00+02:00,683755,7071
