Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-03-29T00:00:00+02:00,5071972,19462
Bayern,09,2023-03-29T00:00:00+02:00,6754457,28973
Berlin,11,2023-03-29T00:00:00+02:00,1436233,5650
Brandenburg,12,2023-03-29T00:00:00+02:00,1117236,6541
Bremen,04,2023-03-29T00:00:00+02:00,304392,987
Hamburg,02,2023-03-29T00:00:00+02:00,808794,3650
Hessen,06,2023-03-29T00:00:00+02:00,2935201,12558
Mecklenburg-Vorpommern,13,2023-03-29T00:00:00+02:00,714225,2792
Niedersachsen,03,2023-03-29T00:00:00+02:00,3870849,13900
Nordrhein-Westfalen,05,2023-03-29T00:00:00+02:00,8071143,31817
Rheinland-Pfalz,07,2023-03-29T00:00:00+02:00,1774477,7060
Saarland,10,2023-03-29T00:00:00+02:00,494514,2165
Sachsen,14,2023-03-29T00:00:00+02:00,1961221,16886
Sachsen-Anhalt,15,2023-03-29T00:00:00+02:00,964033,6327
Schleswig-Holstein,01,2023-03-29T00:00:00+02:00,1178342,3514
Thüringen,16,2023-03-29T00:00:00+02:00,886383,8345
