Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-02-12T00:00:00+01:00,5021558,19066
Bayern,09,2023-02-12T00:00:00+01:00,6687375,28219
Berlin,11,2023-02-12T00:00:00+01:00,1421351,5493
Brandenburg,12,2023-02-12T00:00:00+01:00,1106209,6455
Bremen,04,2023-02-12T00:00:00+01:00,301416,960
Hamburg,02,2023-02-12T00:00:00+01:00,803626,3562
Hessen,06,2023-02-12T00:00:00+01:00,2896030,12241
Mecklenburg-Vorpommern,13,2023-02-12T00:00:00+01:00,708187,2747
Niedersachsen,03,2023-02-12T00:00:00+01:00,3829719,13351
Nordrhein-Westfalen,05,2023-02-12T00:00:00+01:00,7945901,30989
Rheinland-Pfalz,07,2023-02-12T00:00:00+01:00,1748090,6865
Saarland,10,2023-02-12T00:00:00+01:00,486175,2106
Sachsen,14,2023-02-12T00:00:00+01:00,1947209,16756
Sachsen-Anhalt,15,2023-02-12T00:00:00+01:00,955596,6248
Schleswig-Holstein,01,2023-02-12T00:00:00+01:00,1169371,3454
Thüringen,16,2023-02-12T00:00:00+01:00,879499,8251
