Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-08-14T00:00:00+02:00,4329219,16754
Bayern,09,2022-08-14T00:00:00+02:00,5759975,25174
Berlin,11,2022-08-14T00:00:00+02:00,1206624,4739
Brandenburg,12,2022-08-14T00:00:00+02:00,899800,5817
Bremen,04,2022-08-14T00:00:00+02:00,245157,819
Hamburg,02,2022-08-14T00:00:00+02:00,700609,2895
Hessen,06,2022-08-14T00:00:00+02:00,2360283,10772
Mecklenburg-Vorpommern,13,2022-08-14T00:00:00+02:00,568328,2366
Niedersachsen,03,2022-08-14T00:00:00+02:00,3022534,10234
Nordrhein-Westfalen,05,2022-08-14T00:00:00+02:00,6416112,26692
Rheinland-Pfalz,07,2022-08-14T00:00:00+02:00,1417915,5999
Saarland,10,2022-08-14T00:00:00+02:00,390463,1793
Sachsen,14,2022-08-14T00:00:00+02:00,1683387,15794
Sachsen-Anhalt,15,2022-08-14T00:00:00+02:00,806107,5582
Schleswig-Holstein,01,2022-08-14T00:00:00+02:00,957475,2774
Thüringen,16,2022-08-14T00:00:00+02:00,771355,7494
