Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-05-18T00:00:00+02:00,5078808,19741
Bayern,09,2023-05-18T00:00:00+02:00,6764863,29679
Berlin,11,2023-05-18T00:00:00+02:00,1440624,5816
Brandenburg,12,2023-05-18T00:00:00+02:00,1120376,6660
Bremen,04,2023-05-18T00:00:00+02:00,305110,1012
Hamburg,02,2023-05-18T00:00:00+02:00,810986,3746
Hessen,06,2023-05-18T00:00:00+02:00,2940306,12801
Mecklenburg-Vorpommern,13,2023-05-18T00:00:00+02:00,717002,2845
Niedersachsen,03,2023-05-18T00:00:00+02:00,3879804,14362
Nordrhein-Westfalen,05,2023-05-18T00:00:00+02:00,8086804,32441
Rheinland-Pfalz,07,2023-05-18T00:00:00+02:00,1777383,7195
Saarland,10,2023-05-18T00:00:00+02:00,495564,2203
Sachsen,14,2023-05-18T00:00:00+02:00,1966372,17013
Sachsen-Anhalt,15,2023-05-18T00:00:00+02:00,967006,6393
Schleswig-Holstein,01,2023-05-18T00:00:00+02:00,1181758,3606
Thüringen,16,2023-05-18T00:00:00+02:00,888458,8428
